,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
881,GVA,G24HTC16c,China,85.0,5.0,Televisions
882,GVA,G24HTV16c,China,77.0,5.0,Televisions
883,VIANO,LED24DHD,China,112.0,3.5,Televisions
884,JVC,LT-49N675A,China,391.0,3.0,Televisions
885,JVC,LT-55N785A,China,491.0,3.0,Televisions
886,JVC,LT-65N675A,China,658.0,3.0,Televisions
887,CHANGHONG,LED43E2000,China,185.0,5.5,Televisions
888,POLAROID,PU-553016UHD,China,454.0,3.5,Televisions
889,CHANGHONG,LED32E2000,China,112.0,5.5,Televisions
890,CHANGHONG,LED24E2500,China,104.0,4.0,Televisions
891,CHANGHONG,LED39E2000,China,166.0,5.0,Televisions
892,AKAI,AK552016UHD,China,422.0,4.0,Televisions
893,AKAI,AK-32SM,China,148.0,4.5,Televisions
895,SONIQ,S65UV16A-AU,China,500.0,4.5,Televisions
896,SONIQ,S65UV16A-NZ,China,500.0,4.5,Televisions
897,PALSONIC,PT3288C,China,110.0,5.5,Televisions
898,BAUHN,ATVS65-1116,China,568.0,4.0,Televisions
899,BAUHN,ATVUHD55-1216,China,422.0,4.0,Televisions
900,KOGAN,KALED49UHDUA,China,308.0,4.0,Televisions
901,KOGAN,LE49B8200U,China,308.0,4.0,Televisions
902,KOGAN,KALED28DVDZE,China,64.0,7.0,Televisions
903,SONIQ,S70UV16A*,China,740.0,3.5,Televisions
904,SONIQ,S70UV16A-AU,China,740.0,3.5,Televisions
905,SONIQ,S70UV16A-NZ,China,740.0,3.5,Televisions
906,CHANGHONG,LED40E2000,China,210.0,4.5,Televisions
907,CHANGHONG,LED50E2000,China,294.0,4.5,Televisions
908,DGTEC,ATV185-1016,China,65.0,4.5,Televisions
909,CHANGHONG,LED32D3000DV,China,118.0,5.0,Televisions
910,CHANGHONG,LED32D3700DV,China,137.0,4.5,Televisions
911,KOGAN,KALED28XXXZB,China,63.0,7.0,Televisions
912,CHANGHONG,LED40D3000DV,China,192.0,4.5,Televisions
913,KONIC,KKD32CS638A,China,109.0,5.5,Televisions
914,KONIC,KKD40CS638A,China,140.0,6.0,Televisions
915,KONIC,KKD50CS638A,China,308.0,4.5,Televisions
916,KOGAN,KALED55UHDUA,China,422.0,4.0,Televisions
917,KOGAN,KALED55UHDUB,China,422.0,4.0,Televisions
918,KOGAN,KALED55UHDUC,China,422.0,4.0,Televisions
919,KOGAN,LE55B8200U,China,422.0,4.0,Televisions
920,KOGAN,KALED65UHDUA,China,505.0,4.5,Televisions
921,KOGAN,LE65B8200U,China,505.0,4.5,Televisions
922,DGTEC,DG-UHD55FP,China,454.0,3.5,Televisions
923,KONIC,KUD49VT668AN,China,334.0,4.0,Televisions
924,KONIC,KUD55VT668AN,China,459.0,3.5,Televisions
925,KONIC,KUD65VT668AN,China,624.0,3.5,Televisions
926,AKAI,DVB-T32W,China,112.0,5.5,Televisions
927,KOGAN,KALED65UHDNSZA,China,477.0,4.5,Televisions
928,VIVIDO,DA55SU-E711,China,430.0,3.5,Televisions
929,LG,43LJ510T-TA,"South Korea,Indonesia",155.0,6.0,Televisions
930,CHANGHONG,UD65E5000I,China,541.0,4.0,Televisions
931,VIVIDO,DA65SU-E711,China,517.0,4.5,Televisions
932,LG,49LJ510T-TA,"South Korea,Indonesia",166.0,7.0,Televisions
933,LG,55SJ850T-TA,"South Korea,Indonesia",332.0,5.0,Televisions
934,LG,60SJ850T-TA,"South Korea,Indonesia",392.0,5.0,Televisions
935,LG,65SJ850T-TA,"South Korea,Indonesia",458.0,5.0,Televisions
936,PANASONIC,TH-49E400Z,Malaysia,270.0,5.0,Televisions
937,POLAROID,PU-493016UHD,China,367.0,3.5,Televisions
938,KOGAN,KALED49UHDNSZA,China,229.0,5.5,Televisions
939,VIANO,TV43UHD4K,China,206.0,5.0,Televisions
940,LG,OLED65W7T-T,"South Korea,Indonesia",559.0,4.0,Televisions
941,LG,32LJ510D-TB,"South Korea,Indonesia",107.0,5.5,Televisions
942,LG,70UJ657T-TA,"South Korea,Indonesia",581.0,4.5,Televisions
943,LG,49UJ752T-TB,"South Korea,Indonesia",276.0,4.5,Televisions
944,LG,55UJ752T-TB,"South Korea,Indonesia",293.0,5.5,Televisions
945,LG,65UJ752T-TB,"South Korea,Indonesia",387.0,5.5,Televisions
946,LG,49UJ654T-TD,"South Korea,Indonesia",268.0,5.0,Televisions
947,LG,55UJ654T-TD,"South Korea,Indonesia",336.0,5.0,Televisions
948,LINDEN,L55UTV17a,China,464.0,3.5,Televisions
949,LG,49UJ654V-TD,"South Korea,Indonesia",268.0,5.0,Televisions
950,LG,55UJ654V-TD,"South Korea,Indonesia",336.0,5.0,Televisions
951,LG,OLED55B7T-T,"South Korea,Indonesia",417.0,4.0,Televisions
952,LG,OLED55C7T-T,"South Korea,Indonesia",417.0,4.0,Televisions
953,LG,OLED65B7T-T,"South Korea,Indonesia",574.0,4.0,Televisions
954,LG,OLED65C7T-T,"South Korea,Indonesia",574.0,4.0,Televisions
955,LG,OLED65E7T-T,"South Korea,Indonesia",574.0,4.0,Televisions
956,BANG & OLUFSEN,BeoVision Horizon 40,Poland,338.0,2.5,Televisions
957,BANG & OLUFSEN,BeoVision Horizon 48,Poland,435.0,2.5,Televisions
958,SONY,KDL-32W660E,Malaysia,146.0,4.5,Televisions
959,SONY,KDL-40W660E,Malaysia,170.0,5.5,Televisions
960,SONY,KDL-49W660E,Malaysia,218.0,6.0,Televisions
961,LG,75SJ955T-TA,"South Korea,Indonesia",604.0,5.0,Televisions
962,LG,86SJ957T-TA,"South Korea,Indonesia",767.0,5.0,Televisions
963,LG,43UJ654T-TD,"South Korea,Indonesia",213.0,5.0,Televisions
964,LG,43UJ654V-TD,"South Korea,Indonesia",213.0,5.0,Televisions
965,LG,60UJ654T-TD,"South Korea,Indonesia",362.0,5.0,Televisions
966,LG,60UJ654V-TD,"South Korea,Indonesia",362.0,5.0,Televisions
967,LG,65UJ654T-TD,"South Korea,Indonesia",388.0,5.5,Televisions
968,LG,65UJ654V-TD,"South Korea,Indonesia",388.0,5.5,Televisions
969,POLAROID,PL-21530FHD,China,86.0,4.0,Televisions
970,BAUHN,ATV215C-0217,China,102.0,3.5,Televisions
971,PANASONIC,TH-32E400A,Malaysia,141.0,4.5,Televisions
972,PANASONIC,TH-32E400Z,Malaysia,141.0,4.5,Televisions
973,POLAROID,PL-403016FHD,China,210.0,4.5,Televisions
974,SONY,KD-55X8500E,Malaysia,374.0,4.5,Televisions
975,SONY,KD-65X8500E,Malaysia,425.0,5.0,Televisions
976,SONY,KD-75X8500E,Malaysia,484.0,6.0,Televisions
977,KOGAN,KALED24XXXYC,China,93.0,4.5,Televisions
978,KOGAN,KALED55UHDYA,China,608.0,2.0,Televisions
979,SONIQ,43” FullHD LED LCD iDTV,China,210.0,5.0,Televisions
980,SONIQ,F43FV17A-AU,China,210.0,5.0,Televisions
981,SONIQ,F43FV17A-NZ,China,210.0,5.0,Televisions
982,SONIQ,E48FH16A-AU,China,260.0,5.0,Televisions
983,SONIQ,E48FH16A-NZ,China,260.0,5.0,Televisions
984,SONIQ,E48FH16A-XX,China,260.0,5.0,Televisions
985,VIANO,TV20DHD,China,79.0,4.0,Televisions
986,LG,43UJ634T-TD,"South Korea,Indonesia",231.0,4.5,Televisions
987,LG,43UJ634V-TD,"South Korea,Indonesia",231.0,4.5,Televisions
988,LG,OLED65G7T-T,"South Korea,Indonesia",563.0,4.0,Televisions
989,SONY,KD-43X8000E,Malaysia,241.0,4.5,Televisions
990,SONY,KD-49X8000E,Malaysia,306.0,4.5,Televisions
991,SONY,KD-55X9300E,Malaysia,509.0,3.0,Televisions
992,AKAI,DVB-236LED,China,83.0,5.0,Televisions
993,SONY,KD-49X9000E,Malaysia,382.0,3.5,Televisions
994,SONY,KD-55X9000E,Malaysia,407.0,4.0,Televisions
995,SONY,KD-65X9000E,Malaysia,480.0,4.5,Televisions
996,OMG ELECTRONIC LIMITED,K-5560D,China,363.0,4.5,Televisions
997,OMG ELECTRONIC LIMITED,K-5570B,China,363.0,4.5,Televisions
998,OMG ELECTRONIC LIMITED,K-5580D,China,363.0,4.5,Televisions
999,OMG ELECTRONIC LIMITED,K-5599D,China,363.0,4.5,Televisions
1000,OMG ELECTRONIC LIMITED,KL-5560D,China,363.0,4.5,Televisions
1001,OMG ELECTRONIC LIMITED,LED TV,China,363.0,4.5,Televisions
1002,VIANO,TV49UHD4K,China,335.0,4.0,Televisions
1003,SONY,KD-75X9000E,Malaysia,674.0,4.5,Televisions
1004,SONY,KD-65X9300E,Malaysia,608.0,3.5,Televisions
1005,SONY,KD-75X9400E,Malaysia,1159.0,2.0,Televisions
1006,JVC,LT-58N570Z,China,405.0,4.5,Televisions
1007,PHILIPS,55PUT6102/79,China,248.0,6.0,Televisions
1008,PHILIPS,32PHT5102/79,China,101.0,6.0,Televisions
1009,VEON,SRO494K2016,China,382.0,3.5,Televisions
1010,KOGAN,KALED28XXXRA,China,84.0,6.0,Televisions
1011,KOGAN,KALED24DVDRA,China,63.0,6.0,Televisions
1012,BAUHN,ATV40FHD-0217,China,199.0,4.5,Televisions
1013,KOGAN,KALED43UHDNSZA,China,185.0,5.5,Televisions
1014,TCL,32D2900,China,105.0,6.0,Televisions
1015,TCL,28D2900,China,85.0,6.0,Televisions
1016,BAUHN,ATVUHD48-0417,China,351.0,3.5,Televisions
1017,SONIQ,E43FH17A*,China,215.0,5.0,Televisions
1018,SONIQ,E43FH17A-AU,China,215.0,5.0,Televisions
1019,SONIQ,E43FH17A-NZ,China,215.0,5.0,Televisions
1020,PHILIPS,43PFT5102/79,China,164.0,6.0,Televisions
1021,PLATINUM,PT3218LED-2,China,90.0,6.0,Televisions
1022,LG,43LJ550T-TA,"South Korea,Indonesia",186.0,5.5,Televisions
1023,LG,43LV340C,"South Korea,Indonesia",185.0,5.5,Televisions
1024,LG,43LV340C-TB,"South Korea,Indonesia",185.0,5.5,Televisions
1025,LG,43LV340C-TD,"South Korea,Indonesia",185.0,5.5,Televisions
1026,LG,49LJ550T-TA,"South Korea,Indonesia",209.0,6.0,Televisions
1027,LG,49UJ634T-TD,"South Korea,Indonesia",289.0,4.5,Televisions
1028,LG,49UJ634V-TD,"South Korea,Indonesia",289.0,4.5,Televisions
1029,LG,55UJ634T-TD,"South Korea,Indonesia",333.0,5.0,Televisions
1030,LG,55UJ634V-TD,"South Korea,Indonesia",333.0,5.0,Televisions
1031,LG,60UJ634T-TD,"South Korea,Indonesia",384.0,5.0,Televisions
1032,LG,60UJ634V-TD,"South Korea,Indonesia",384.0,5.0,Televisions
1033,LG,65UJ634T-TD,"South Korea,Indonesia",460.0,5.0,Televisions
1034,LG,65UJ634V-TD,"South Korea,Indonesia",460.0,5.0,Televisions
1035,LG,55LJ550T-TA,"South Korea,Indonesia",326.0,5.0,Televisions
1036,AVIO,AV6088LED,China,434.0,4.5,Televisions
1037,LG,75UJ657T-TA,"South Korea,Indonesia",530.0,5.5,Televisions
1038,SONY,KD-55A1,Malaysia,502.0,3.0,Televisions
1039,SONY,KD-65A1,Malaysia,571.0,4.0,Televisions
1040,PLATINUM,PTL2419LEDDVD,China,115.0,3.5,Televisions
1041,VEON,VN3299LEDDVD-B,China,134.0,4.5,Televisions
1042,KOGAN,KALED55CUHDUA,China,427.0,4.0,Televisions
1043,KOGAN,KALED55CUHDUB,China,427.0,4.0,Televisions
1044,KOGAN,KALED55CUHDUC,China,427.0,4.0,Televisions
1045,KOGAN,KALED55CUHDUD,China,427.0,4.0,Televisions
1046,KOGAN,KALED55CUHDUE,China,427.0,4.0,Televisions
1047,KOGAN,KALED55CUHDUF,China,427.0,4.0,Televisions
1048,KOGAN,KALED55CUHDU* series,China,427.0,4.0,Televisions
1049,PLATINUM,PT5506UHD-2,China,355.0,4.5,Televisions
1050,HISENSE,65N6,China,458.0,5.0,Televisions
1051,LG,32LV340C-TB,"South Korea,Indonesia",88.0,6.0,Televisions
1052,LG,49LV340C-TB,"South Korea,Indonesia",235.0,5.5,Televisions
1053,LG,49LV340C-TD,"South Korea,Indonesia",235.0,5.5,Televisions
1054,LG,55LV340C-TB,"South Korea,Indonesia",259.0,6.0,Televisions
1055,LG,32LJ550D-TA,Indonesia,129.0,5.0,Televisions
1056,LG,OLED55E7T-T,"South Korea,Indonesia",414.0,4.0,Televisions
1057,LINDEN,L42MTV17a,China,221.0,4.5,Televisions
1058,LINDEN,L32MTV17a,China,128.0,5.0,Televisions
1059,LINDEN,L39HTV17a,China,126.0,6.0,Televisions
1060,SAMSUNG,QA65Q7FAMW,Vietnam,560.0,4.0,Televisions
1061,SAMSUNG,QA65Q8CAMW,Vietnam,560.0,4.0,Televisions
1062,SAMSUNG,QA55Q7FAMW,Vietnam,513.0,3.0,Televisions
1063,SAMSUNG,QA55Q8CAMW,Vietnam,513.0,3.0,Televisions
1064,SAMSUNG,UA65MU7000W,Vietnam,433.0,5.0,Televisions
1065,SAMSUNG,UA65MU8000W,Vietnam,433.0,5.0,Televisions
1066,SAMSUNG,UA65MU9000W,Vietnam,433.0,5.0,Televisions
1067,SAMSUNG,UA55MU7000W,Vietnam,407.0,4.0,Televisions
1068,PANASONIC,TH-43EX600A,Malaysia,324.0,3.0,Televisions
1069,PANASONIC,TH-49EX600A,Malaysia,355.0,3.5,Televisions
1070,SAMSUNG,UA55MU8000W,Vietnam,407.0,4.0,Televisions
1071,PANASONIC,TH-43EX600Z,Malaysia,324.0,3.0,Televisions
1072,PANASONIC,TH-49EX600Z,Malaysia,355.0,3.5,Televisions
1073,PANASONIC,TH-49EX640Z,Malaysia,355.0,3.5,Televisions
1074,LG,55SJ950T-TA,"South Korea,Indonesia",373.0,4.5,Televisions
1075,LG,65SJ950T-TA,"South Korea,Indonesia",431.0,5.0,Televisions
1076,KONIC,KKD40QS690A,China,236.0,4.0,Televisions
1077,KONIC,KKD50QS690A,China,353.0,4.0,Televisions
1078,PANASONIC,TH-58EX780A,Malaysia,351.0,5.0,Televisions
1079,PANASONIC,TH-65EX780A,Malaysia,345.0,6.0,Televisions
1080,PANASONIC,TH-75EX780A,Malaysia,482.0,6.0,Televisions
1081,CHANGHONG,UD55E5000I,China,388.0,4.0,Televisions
1082,PANASONIC,TH-40EX730Z,Malaysia,217.0,4.0,Televisions
1083,PANASONIC,TH-50EX730Z,Malaysia,284.0,5.0,Televisions
1084,SAMSUNG,QA75Q7FAMW,Vietnam,744.0,4.0,Televisions
1085,PANASONIC,TH-50EX780Z,Malaysia,291.0,4.5,Televisions
1086,SAMSUNG,QA75Q8CAMW,Vietnam,744.0,4.0,Televisions
1087,PANASONIC,TH-58EX730Z,Malaysia,369.0,5.0,Televisions
1088,SONIQ,49” FullHD LED LCD iDTV,China,265.0,5.0,Televisions
1089,SONIQ,F49FV17A-AU,China,265.0,5.0,Televisions
1090,SONIQ,F49FV17A-NZ,China,265.0,5.0,Televisions
1091,HISENSE,50N4,China,254.0,5.5,Televisions
1092,PANASONIC,TH-58EX780Z,Malaysia,351.0,5.0,Televisions
1093,PANASONIC,TH-65EX730Z,Malaysia,420.0,5.0,Televisions
1094,HISENSE,55N4,China,336.0,5.0,Televisions
1095,PANASONIC,TH-65EX780Z,Malaysia,345.0,6.0,Televisions
1096,PANASONIC,TH-75EX780Z,Malaysia,482.0,6.0,Televisions
1097,HITACHI,UN436000,Turkey,189.0,5.5,Televisions
1098,HITACHI,UN556000,Turkey,292.0,5.5,Televisions
1099,SONIQ,N65UX17A*,China,570.0,4.0,Televisions
1100,SONIQ,N65UX17A-AU,China,570.0,4.0,Televisions
1101,SONIQ,N65UX17A-NZ,China,570.0,4.0,Televisions
1102,SAMSUNG,UA49MU6400W,Vietnam,332.0,4.0,Televisions
1103,SAMSUNG,UA55MU6400W,Vietnam,408.0,4.0,Televisions
1104,SAMSUNG,UA55MU6500W,Vietnam,408.0,4.0,Televisions
1105,SAMSUNG,UA55MU9000W,Vietnam,408.0,4.0,Televisions
1106,PANASONIC,TH-40E400A,Malaysia,162.0,5.5,Televisions
1107,PANASONIC,TH-55EX600A,Malaysia,420.0,4.0,Televisions
1108,PANASONIC,TH-40E400Z,Malaysia,162.0,5.5,Televisions
1109,PANASONIC,TH-55EX600Z,Malaysia,420.0,4.0,Televisions
1110,PANASONIC,TH-55EX640Z,Malaysia,420.0,4.0,Televisions
1111,HISENSE,50N6,China,285.0,5.0,Televisions
1112,AKAI,AK2417FHDC,China,90.0,4.5,Televisions
1113,PANASONIC,TH-24E400Z,Malaysia,94.0,4.5,Televisions
1114,BAUHN,ATVUHD65-0317,China,623.0,3.5,Televisions
1115,LG,49SJ800T-TA,"South Korea,Indonesia",303.0,4.5,Televisions
1116,LG,OLED77W7T-T,"South Korea,Indonesia",800.0,4.0,Televisions
1117,SONY,KD-43X7000E,Malaysia,230.0,4.5,Televisions
1118,SONY,KD-49X7000E,Malaysia,295.0,4.5,Televisions
1119,SONY,KD-55X7000E,Malaysia,298.0,5.5,Televisions
1120,SONY,KD-65X7000E,Malaysia,373.0,5.5,Televisions
1122,TCL,55***US,China,310.0,5.0,Televisions
1123,JVC,LT-32N380A,China,115.0,5.5,Televisions
1124,VIANO,TV50UHD4K,China,272.0,5.0,Televisions
1125,VEON,SRO434K2016,China,216.0,5.0,Televisions
1126,VEON,SRO654K2016,China,681.0,3.0,Televisions
1127,SAMSUNG,UA32M5500,South Korea,156.0,4.0,Televisions
1128,SAMSUNG,UA32M5500AS,South Korea,156.0,4.0,Televisions
1129,SAMSUNG,UA32M5500AW,South Korea,156.0,4.0,Televisions
1130,SAMSUNG,UA43M5500,South Korea,201.0,5.0,Televisions
1131,SAMSUNG,UA43M5500AS,South Korea,201.0,5.0,Televisions
1132,SAMSUNG,UA43M5500AW,South Korea,201.0,5.0,Televisions
1133,JVC,LT-49N580Z,China,280.0,4.5,Televisions
1134,PHILIPS,65PUT6162/79,China,406.0,5.5,Televisions
1135,SAMSUNG,UA65MU6400W,Vietnam,434.0,5.0,Televisions
1136,SAMSUNG,UA75MU7000W,Vietnam,733.0,4.0,Televisions
1137,SAMSUNG,QA65Q9FAMW,Vietnam,788.0,2.5,Televisions
1138,SAMSUNG,QA75Q9FAMW,Vietnam,916.0,3.0,Televisions
1139,SAMSUNG,UA40MU6100W,Vietnam,233.0,4.0,Televisions
1140,SAMSUNG,UA50MU6100W,Vietnam,343.0,4.0,Televisions
1141,SONIQ,N75UX17A*,China,750.0,4.0,Televisions
1142,SONIQ,N75UX17A-AU,China,750.0,4.0,Televisions
1143,SONIQ,N75UX17A-NZ,China,750.0,4.0,Televisions
1144,SAMSUNG,UA65MU6500W,Vietnam,434.0,5.0,Televisions
1145,HISENSE,55N6,China,426.0,4.0,Televisions
1146,PHILIPS,50PUT6102/79,China,307.0,4.5,Televisions
1147,PANASONIC,TH-40ES500A,Malaysia,171.0,5.0,Televisions
1148,PANASONIC,TH-32ES500Z,Malaysia,153.0,4.0,Televisions
1149,PANASONIC,TH-49ES500A,Malaysia,277.0,4.5,Televisions
1150,PANASONIC,TH-55ES500A,Malaysia,299.0,5.5,Televisions
1151,PANASONIC,TH-40ES500Z,Malaysia,171.0,5.0,Televisions
1152,JAEGER,TV5500UHD,China,405.0,4.0,Televisions
1153,LG,49LV300C-TA,"South Korea,Indonesia",136.0,8.0,Televisions
1154,PANASONIC,TH-49ES500Z,Malaysia,277.0,4.5,Televisions
1155,PANASONIC,TH-55ES500Z,Malaysia,299.0,5.5,Televisions
1156,VIANO,STV55UHD4K,China,374.0,4.5,Televisions
1157,LG,24LW331C-TA,"South Korea,Indonesia",58.0,6.0,Televisions
1158,HISENSE,55N7,China,376.0,4.5,Televisions
1159,JVC,LT-58N780Z,China,500.0,3.0,Televisions
1160,JAEGER,CG6500US,China,726.0,3.0,Televisions
1161,LPT,LPT24DN4,China,130.0,3.0,Televisions
1162,HISENSE,65N7,China,518.0,4.5,Televisions
1163,JVC,LT-49N780Z,China,435.0,2.5,Televisions
1164,JVC,LT-50N785A,China,450.0,2.5,Televisions
1165,SAMSUNG,UA40M5100AW,Vietnam,196.0,4.5,Televisions
1166,PANASONIC,TH-65EX600A,Malaysia,537.0,4.0,Televisions
1167,HITACHI,UZ496600,China,387.0,3.0,Televisions
1168,PANASONIC,TH-65EX600Z,Malaysia,537.0,4.0,Televisions
1169,PANASONIC,TH-65EX640Z,Malaysia,537.0,4.0,Televisions
1170,HITACHI,UZ556600,China,478.0,3.0,Televisions
1171,HITACHI,UZ656600,China,445.0,5.0,Televisions
1172,HISENSE,58N5,China,418.0,4.5,Televisions
1173,FURRION,"19"" LED TV",China,64.0,4.5,Televisions
1174,FURRION,FEHD19S0N,China,64.0,4.5,Televisions
1175,FURRION,FEHT19S0N,China,64.0,4.5,Televisions
1176,FURRION,"22"" LED TV",China,101.0,3.5,Televisions
1177,FURRION,FEFD22S0D,China,101.0,3.5,Televisions
1178,FURRION,FEFT22S0D,China,101.0,3.5,Televisions
1179,FURRION,"24"" LED TV",China,79.0,5.0,Televisions
1180,FURRION,FEHD24S0D,China,79.0,5.0,Televisions
1181,FURRION,FEHT24S0D,China,79.0,5.0,Televisions
1182,HISENSE,32N4,China,104.0,6.0,Televisions
1183,LINDEN,L32HTC17a,China,105.0,6.0,Televisions
1184,KOGAN,KALED32EH6000DRA,China,78.0,7.0,Televisions
1185,KOGAN,KALED32EH6000DRB,China,78.0,7.0,Televisions
1186,KOGAN,KALED32EH6000DRC,China,78.0,7.0,Televisions
1187,KOGAN,KALED32EH6000DRD,China,78.0,7.0,Televisions
1188,KOGAN,KALED32EH6000RA,China,78.0,7.0,Televisions
1189,KOGAN,KALED32EH6000RB,China,78.0,7.0,Televisions
1190,KOGAN,KALED32EH6000RC,China,78.0,7.0,Televisions
1191,KOGAN,KALED32EH6000RD,China,78.0,7.0,Televisions
1192,KOGAN,KALED32QH5000RA,China,78.0,7.0,Televisions
1193,KOGAN,KALED32QH5000RB,China,78.0,7.0,Televisions
1194,KOGAN,KALED32***R*,China,78.0,7.0,Televisions
1195,LG,43LV541H-TA,"South Korea,Indonesia",190.0,5.5,Televisions
1196,LG,49LV541H-TA,"South Korea,Indonesia",215.0,6.0,Televisions
1197,LG,55LV541H-TA,"South Korea,Indonesia",269.0,6.0,Televisions
1198,SONIQ,LED65515 -S1M1A,China,330.0,5.0,Televisions
1199,SONIQ,N55UX17A-AU,China,330.0,5.0,Televisions
1200,SONIQ,N55UX17A-NZ,China,330.0,5.0,Televisions
1201,SONIQ,N55UX17B-AU,China,330.0,5.0,Televisions
1202,SONIQ,N55UX17B-NZ,China,330.0,5.0,Televisions
1203,SONIQ,N55UX17C-AU,China,330.0,5.0,Televisions
1204,SONIQ,N55UX17C-NZ,China,330.0,5.0,Televisions
1206,SAMSUNG,UA43MU6100W,Vietnam,248.0,4.0,Televisions
1207,SAMSUNG,UA75MU6100W,Vietnam,751.0,4.0,Televisions
1208,SONIQ,F50FV17A*,China,280.0,5.0,Televisions
1209,SONIQ,F50FV17A-AU,China,280.0,5.0,Televisions
1210,SONIQ,F50FV17A-NZ,China,280.0,5.0,Televisions
1211,JVL,55UNX650,China,330.0,5.0,Televisions
1213,PHILIPS,32PHT5200/98,China,130.0,5.0,Televisions
1214,BAUHN,ATVUHDC-0517,China,495.0,3.5,Televisions
1215,TOSHIBA,40L3750A,"South Africa,Vietnam,Thailand,Malaysia,Indonesia,Egypt,China",225.0,4.0,Televisions
1216,PANASONIC,TH-65EZ950U,Malaysia,662.0,3.0,Televisions
1217,TOSHIBA,55U7750A,"South Africa,Vietnam,Thailand,Malaysia,Indonesia,Egypt,China",396.0,4.0,Televisions
1218,PANASONIC,TH-65EZ1000U,Malaysia,662.0,3.0,Televisions
1219,PANASONIC,TH-55EZ950U,Malaysia,523.0,3.0,Televisions
1220,BAUHN,ATV24C-0617,China,103.0,4.0,Televisions
1224,JVL,32HEV600,China,160.0,4.0,Televisions
1225,JVL,43FEV600,China,207.0,5.0,Televisions
1226,JVL,50FPV620,China,280.0,5.0,Televisions
1227,HISENSE,39N4,China,183.0,5.0,Televisions
1228,TOSHIBA,32L3750A,"South Africa,Vietnam,Thailand,Malaysia,Indonesia,Egypt,China",147.0,4.5,Televisions
1229,HISENSE,75N5,China,856.0,3.5,Televisions
1230,PALSONIC,PT2238C,China,105.0,3.5,Televisions
1231,AKAI,FHD24-TVAMB,China,103.0,4.0,Televisions
1232,LINDEN,L20PTC17a,China,86.0,3.5,Televisions
1233,BAUHN,ATV58UHDC-0517,China,495.0,3.5,Televisions
1234,JAEGER,AK3200HDDVD,China,144.0,4.5,Televisions
1235,VEON,VPS75UHD,China,835.0,3.5,Televisions
1236,HITACHI,UN496000,Turkey,241.0,5.5,Televisions
1237,VEON,VPS55UHD,China,419.0,4.0,Televisions
1238,HISENSE,75N9,China,1068.0,2.5,Televisions
1239,LINDEN,L24HTC17a,China,73.0,5.5,Televisions
1240,LINDEN,L50HTV17a,China,157.0,7.0,Televisions
1241,SAMSUNG,UA32M4100AW,Vietnam,134.0,4.5,Televisions
1242,SAMSUNG,UA49MU6100W,Vietnam,331.0,4.0,Televisions
1243,SAMSUNG,UA82MU7000W,Vietnam,750.0,4.5,Televisions
1244,JVC,LT-48N785A,China,320.0,4.0,Televisions
1245,HISENSE,50N7,China,398.0,3.5,Televisions
1246,HISENSE,43N6,China,271.0,4.0,Televisions
1247,SAMSUNG,UA55MU6100W,Vietnam,408.0,4.0,Televisions
1248,SAMSUNG,UA65MU6100W,Vietnam,470.0,4.5,Televisions
1249,SAMSUNG,UA65MU6300W,Vietnam,470.0,4.5,Televisions
1250,SAMSUNG,UA55MU6300W,Vietnam,408.0,4.0,Televisions
1251,DGTEC,DG-HD32,China,134.0,4.5,Televisions
1252,SAMSUNG,UA49MU6300S,Vietnam,332.0,4.0,Televisions
1253,KOGAN,KALED19PRIZA,China,77.0,4.0,Televisions
1254,PALSONIC,PTS5568UD,China,474.0,3.5,Televisions
1255,PALSONIC,PT4035SB,China,187.0,5.0,Televisions
1256,PALSONIC,PT3235SB,China,107.0,5.5,Televisions
1257,CHANGHONG,UD75E8000I,China,733.0,4.0,Televisions
1258,LG,55UV761H-TA,"South Korea,Indonesia",301.0,5.5,Televisions
1259,KOGAN,49F1000TUN,China,221.0,5.5,Televisions
1260,KOGAN,KALED49UHDUD,China,221.0,5.5,Televisions
1261,KOGAN,LE49F1000LE,China,221.0,5.5,Televisions
1262,KOGAN,LE49F1000U,China,221.0,5.5,Televisions
1263,KOGAN,LE49F1000UA,China,221.0,5.5,Televisions
1264,KOGAN,x49F1000xx,China,221.0,5.5,Televisions
1265,KOGAN,KALED55KU8000UA,China,359.0,4.5,Televisions
1266,KOGAN,KALED55KU8000UB,China,359.0,4.5,Televisions
1267,KOGAN,KALED55KU8000UC,China,359.0,4.5,Televisions
1268,KOGAN,KALED55UHDUD,China,359.0,4.5,Televisions
1269,KOGAN,LE55U6600U,China,359.0,4.5,Televisions
1270,JAEGER,AK4000FHD,China,210.0,4.5,Televisions
1271,SAMSUNG,UA32M5503A,Vietnam,156.0,4.0,Televisions
1272,SAMSUNG,UA32M5503AS,Vietnam,156.0,4.0,Televisions
1273,SAMSUNG,UA32M5503AW,Vietnam,156.0,4.0,Televisions
1274,HISENSE,55N5,China,340.0,5.0,Televisions
1275,SAMSUNG,UA43M5503A,Vietnam,201.0,5.0,Televisions
1276,SAMSUNG,UA43M5503AS,Vietnam,201.0,5.0,Televisions
1277,SAMSUNG,UA43M5503AW,Vietnam,201.0,5.0,Televisions
1278,JAEGER,AK4000FHDDVD,China,210.0,4.5,Televisions
1279,MEDION,MD31228 AUS-A,China,130.0,5.0,Televisions
1280,JVC,LT-55N775A,China,400.0,4.0,Televisions
