,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
456,FISHER & PAYKEL,DD60DAW9,Thailand,134,3.5,Dishwashers
457,FISHER & PAYKEL,DD60DAX9,Thailand,134,3.5,Dishwashers
458,FISHER & PAYKEL,DD60DCW9,Thailand,134,3.5,Dishwashers
459,FISHER & PAYKEL,DD60DCX9,Thailand,134,3.5,Dishwashers
460,FISHER & PAYKEL,DD60SAW9,Thailand,134,3.5,Dishwashers
461,FISHER & PAYKEL,DD60SAX9,Thailand,134,3.5,Dishwashers
462,FISHER & PAYKEL,DD60SCTW9,Thailand,134,3.5,Dishwashers
463,FISHER & PAYKEL,DD60SCTX9,Thailand,134,3.5,Dishwashers
464,FISHER & PAYKEL,DD60SCW9,Thailand,134,3.5,Dishwashers
465,FISHER & PAYKEL,DD60SCX9,Thailand,134,3.5,Dishwashers
466,WHIRLPOOL,WFO 3S23 X AUS,Poland,293,3.5,Dishwashers
467,PARMCO,PD6-P*E-2,China,254,3.0,Dishwashers
468,PARMCO,PD6-PSE-2,China,254,3.0,Dishwashers
469,PARMCO,PD6-PWE-2,China,254,3.0,Dishwashers
470,PARMCO,VERSO-DW-SS,China,278,3.0,Dishwashers
471,MIELE,G 6620 SC,"Czechia,Germany",192,4.5,Dishwashers
472,MIELE,G 6620 SCi,"Czechia,Germany",192,4.5,Dishwashers
473,MIELE,G 6620 SCU,"Czechia,Germany",192,4.5,Dishwashers
474,MIELE,G 6660 SCVi,"Czechia,Germany",192,4.5,Dishwashers
475,MIELE,G 6722 SCU,"Czechia,Germany",192,4.5,Dishwashers
476,MIELE,G 6xxx,"Czechia,Germany",192,4.5,Dishwashers
477,NOUVEAU,WQP12-9240H-SS,China,311,2.5,Dishwashers
478,NOUVEAU,WQP12-9250B,China,311,2.5,Dishwashers
479,MIELE,G 6727 SCi XXL,"Czechia,Germany",200,4.5,Dishwashers
480,MIELE,G 6727 SCU XXL,"Czechia,Germany",200,4.5,Dishwashers
481,MIELE,G 6767 SCVi XXL,"Czechia,Germany",200,4.5,Dishwashers
482,MIELE,G 6827 SCi XXL,"Czechia,Germany",200,4.5,Dishwashers
483,MIELE,G 6897 SCVi XXL,"Czechia,Germany",200,4.5,Dishwashers
484,MIELE,G 6927 SCi XXL,"Czechia,Germany",200,4.5,Dishwashers
485,MIELE,G 6999 SCVi XXL,"Czechia,Germany",200,4.5,Dishwashers
488,MIELE,G 4720,"Czechia,Germany",225,3.0,Dishwashers
489,MIELE,G 4720 SCi,"Czechia,Germany",225,3.0,Dishwashers
490,MIELE,G 4720 SCU,"Czechia,Germany",225,3.0,Dishwashers
491,KLEENMAID,DW6021,China,237,4.0,Dishwashers
492,GORENJE,DW30.1,Slovenia,275,3.5,Dishwashers
493,GORENJE,GS63160SAU,Slovenia,275,3.5,Dishwashers
494,GORENJE,GS63160WAU,Slovenia,275,3.5,Dishwashers
495,HAUS,DW60HAUS-AU,China,329,2.5,Dishwashers
496,BELLISIMO BY TECHNIKA,TBD4SS-5,China,256,3.0,Dishwashers
497,VENETO,CSDW60SS-5,China,274,3.0,Dishwashers
498,GORENJE,DW30.2,Slovenia,275,3.5,Dishwashers
499,GORENJE,GS65260WAU,Slovenia,275,3.5,Dishwashers
500,GORENJE,GS65260XAU,Slovenia,275,3.5,Dishwashers
501,GORENJE,GV65260AU,Slovenia,275,3.5,Dishwashers
502,KLEENMAID,KCDW6012,China,265,3.5,Dishwashers
503,TECHNIKA,TDX8SS-5,China,259,3.5,Dishwashers
504,PARMCO,PD6-P*E-1,China,311,2.5,Dishwashers
505,PARMCO,PD6-PSF-2,China,311,2.5,Dishwashers
506,PARMCO,PD6-PWF-2,China,311,2.5,Dishwashers
508,PARMCO,PD6-PSE-1,China,311,2.5,Dishwashers
509,PARMCO,PD6-PWE-1,China,311,2.5,Dishwashers
510,TECHNIKA,TDX6SS-5,China,287,3.0,Dishwashers
511,TECHNIKA,TDX7SS-5,China,287,3.0,Dishwashers
512,BEKO,DFN 1503 W,Turkey,324,3.0,Dishwashers
513,BEKO,DFN 1503 X,Turkey,324,3.0,Dishwashers
514,BEKO,DSFN 1530 W,Turkey,324,3.0,Dishwashers
515,BEKO,None,Turkey,324,3.0,Dishwashers
516,HAIER,HDW15G3*,China,280,3.5,Dishwashers
517,HAIER,HDW15G3W,China,280,3.5,Dishwashers
518,HAIER,HDW15G3X,China,280,3.5,Dishwashers
519,VIALI,V14DWS16,China,295,3.0,Dishwashers
520,VIALI,V14DWW16,China,295,3.0,Dishwashers
521,VIALI,Viali 14 Place Setting Dishwasher,China,295,3.0,Dishwashers
524,FISHER & PAYKEL,DW60FC1*1,China,271,3.5,Dishwashers
525,FISHER & PAYKEL,DW60FC1W1,China,271,3.5,Dishwashers
526,FISHER & PAYKEL,DW60FC1X1,China,271,3.5,Dishwashers
527,FISHER & PAYKEL,DW60FC2*1,China,263,3.5,Dishwashers
528,FISHER & PAYKEL,DW60FC2W1,China,263,3.5,Dishwashers
529,FISHER & PAYKEL,DW60FC2X1,China,263,3.5,Dishwashers
530,FISHER & PAYKEL,DW60FC4*1,China,280,3.5,Dishwashers
531,FISHER & PAYKEL,DW60FC4W1,China,280,3.5,Dishwashers
532,FISHER & PAYKEL,DW60FC4X1,China,280,3.5,Dishwashers
533,OMEGA,ODW707WB,China,264,3.5,Dishwashers
534,OMEGA,ODW707XB,China,264,3.5,Dishwashers
535,OMEGA,ODW707XB/ODW707WB,China,264,3.5,Dishwashers
536,OMEGA,ODW702WB,China,327,2.5,Dishwashers
537,OMEGA,ODW702XB,China,327,2.5,Dishwashers
538,OMEGA,ODW702XB/ODW702WB,China,327,2.5,Dishwashers
539,BLANCO,BSID3458X,Turkey,294,3.5,Dishwashers
540,TISIRA,TDW12AX,China,256,3.0,Dishwashers
541,BLANCO,BFID3458X,Turkey,294,3.5,Dishwashers
542,PACINI,PBM14S,Turkey,312,3.0,Dishwashers
543,PACINI,PDS14,Turkey,324,3.0,Dishwashers
544,EVERDURE,DWF108SS,China,189,3.5,Dishwashers
545,ROBINHOOD,DWB12P6FSS,China,274,3.0,Dishwashers
546,AKAI,AKDW14SS,China,290,3.0,Dishwashers
547,KLEENMAID,DW602*,Turkey,245,4.0,Dishwashers
548,KLEENMAID,DW6020,Turkey,245,4.0,Dishwashers
549,KLEENMAID,DW6022,Turkey,245,4.0,Dishwashers
550,RESIDENTIA,DW6C*,China,265,3.5,Dishwashers
551,RESIDENTIA,DW6CS,China,265,3.5,Dishwashers
552,RESIDENTIA,DW6CW,China,265,3.5,Dishwashers
553,ESATTO,EDW7*,China,287,3.0,Dishwashers
554,ESATTO,EDW7S,China,287,3.0,Dishwashers
555,ESATTO,EDW7W,China,287,3.0,Dishwashers
556,ESATTO,EDW7CS,China,259,3.5,Dishwashers
557,INALTO,IDW7*,China,287,3.0,Dishwashers
558,INALTO,IDW7S,China,287,3.0,Dishwashers
559,INALTO,IDW7W,China,287,3.0,Dishwashers
560,HAFELE,539.20.020,China,260,3.5,Dishwashers
561,CANDY,12 Place Dishwashers,China,249,3.0,Dishwashers
562,CANDY,CDPID29-AUS,China,249,3.0,Dishwashers
563,CANDY,CDPID29X-AUS,China,249,3.0,Dishwashers
564,BELLINI,BDW96*,China,208,3.0,Dishwashers
565,BELLINI,BDW96W,China,208,3.0,Dishwashers
566,BELLINI,BDW96W-F,China,208,3.0,Dishwashers
567,BELLINI,BDW96X,China,208,3.0,Dishwashers
568,BELLINI,BDW96X-F,China,208,3.0,Dishwashers
569,FISHER & PAYKEL,DW60FC6*1,China,246,4.0,Dishwashers
570,FISHER & PAYKEL,DW60FC6W1,China,246,4.0,Dishwashers
571,FISHER & PAYKEL,DW60FC6X1,China,246,4.0,Dishwashers
572,NOUVEAU,ND60**1,China,256,3.0,Dishwashers
576,EUROCLEAN,ECGA 242,China,291,3.0,Dishwashers
577,RESIDENTIA,DW42CS,China,189,3.5,Dishwashers
578,EVERDURE,DWC066,China,164,2.5,Dishwashers
579,EVERDURE,DWC066PS,China,164,2.5,Dishwashers
580,EVERDURE,DWC066WE,China,164,2.5,Dishwashers
581,PLATINUM,AUPL-DW12AX,China,265,3.0,Dishwashers
582,PLATINUM,AUPL-DW9AX,China,210,3.0,Dishwashers
583,KLEENMAID,KCDW6020S,China,256,3.0,Dishwashers
584,FISHER & PAYKEL,DD60DA*9,Thailand,136,3.5,Dishwashers
587,FISHER & PAYKEL,DD60DC*9,Thailand,136,3.5,Dishwashers
590,FISHER & PAYKEL,DD60SA*9,Thailand,136,3.5,Dishwashers
593,FISHER & PAYKEL,DD60SC*9,Thailand,136,3.5,Dishwashers
596,OMEGA,ODW602XB,China,256,3.0,Dishwashers
597,OMEGA,OFI604,China,259,3.5,Dishwashers
598,TISIRA,TDW9AX,China,210,3.0,Dishwashers
599,MIELE,G 4930 SC,"Germany,Czechia",274,3.5,Dishwashers
600,MIELE,G 4930 SCi,"Germany,Czechia",274,3.5,Dishwashers
601,MIELE,G 4930 SCU,"Germany,Czechia",274,3.5,Dishwashers
602,MIELE,G4930 SCx,"Germany,Czechia",274,3.5,Dishwashers
603,MIELE,G 4980 SCVi,"Germany,Czechia",274,3.5,Dishwashers
604,MIELE,G 4930,"Czechia,Germany",274,3.5,Dishwashers
605,MIELE,G 4930 i,"Czechia,Germany",274,3.5,Dishwashers
606,MIELE,G 4930 U,"Czechia,Germany",274,3.5,Dishwashers
607,MIELE,G 4980 Vi,"Czechia,Germany",274,3.5,Dishwashers
611,EURO,EDV604SS,China,256,3.0,Dishwashers
612,EURO,EDV606SX,China,256,3.0,Dishwashers
613,EURO,EDV606WH,China,256,3.0,Dishwashers
614,EURO,EDV60*** & PR60DW***,China,256,3.0,Dishwashers
615,EURO,PR60DW4S,China,256,3.0,Dishwashers
616,EURO,PR60DW6LS,China,256,3.0,Dishwashers
617,EURO,PR60DW6WH,China,256,3.0,Dishwashers
618,HAFELE,533.23.220,Turkey,245,4.0,Dishwashers
619,HAFELE,533.23.230,Turkey,245,4.0,Dishwashers
620,HAFELE,FNLT43,Turkey,245,4.0,Dishwashers
621,MIDEA,JHDW12FS,China,256,3.0,Dishwashers
622,MIDEA,JHDW14FS,China,259,3.5,Dishwashers
623,MIDEA,JHDW15IN,China,227,4.0,Dishwashers
624,FRANKE,FRDW60**,China,265,3.5,Dishwashers
625,FRANKE,FRDW60FS,China,265,3.5,Dishwashers
626,FRANKE,FRDW60SI,China,265,3.5,Dishwashers
627,PANASONIC,NP-6F2MUQNZ,China,259,3.5,Dishwashers
628,EVERDURE,DWF146,China,329,3.0,Dishwashers
629,EVERDURE,DWF146PS,China,329,3.0,Dishwashers
630,EVERDURE,DWF146SS,China,329,3.0,Dishwashers
631,EVERDURE,DWF146WE,China,329,3.0,Dishwashers
632,PANASONIC,NP-6R2MUQNZ,China,256,3.0,Dishwashers
633,EKO MATIC,TLDW1200SSD,China,256,3.0,Dishwashers
634,AWARD,DWT*,Turkey,276,3.5,Dishwashers
635,AWARD,DWT21BIS,Turkey,276,3.5,Dishwashers
636,AWARD,DWT21BIW,Turkey,276,3.5,Dishwashers
637,EVERDURE,DWF146SC1,China,259,3.5,Dishwashers
638,EVERDURE,DWF146WC1,China,259,3.5,Dishwashers
639,EVERDURE,DWF146PC1,China,259,3.5,Dishwashers
640,BLANCO,BDW4535X,China,189,3.5,Dishwashers
641,AKAI,AKDW14W,China,291,3.0,Dishwashers
642,OMEGA,ODW902X,Turkey,294,3.5,Dishwashers
643,OMEGA,ODW800,Turkey,299,3.0,Dishwashers
644,OMEGA,ODW800BUX,Turkey,299,3.0,Dishwashers
645,OMEGA,ODW800WB,Turkey,299,3.0,Dishwashers
646,OMEGA,ODW800XB,Turkey,299,3.0,Dishwashers
647,EURO,EDM15,Turkey,294,3.5,Dishwashers
648,EURO,EDM15WH,Turkey,294,3.5,Dishwashers
649,EURO,EDM15XS,Turkey,294,3.5,Dishwashers
650,BLANCO,BDW1465X,China,259,3.5,Dishwashers
651,GAGGENAU,DI261111,Germany,337,2.5,Dishwashers
652,OMEGA,ODW300XN,China,189,3.5,Dishwashers
653,OMEGA,ODW702,China,256,3.0,Dishwashers
654,OMEGA,ODW702W,China,256,3.0,Dishwashers
655,OMEGA,ODW702X,China,256,3.0,Dishwashers
656,OMEGA,ODW707X,China,259,3.5,Dishwashers
657,DE'LONGHI,DEDW4510S,China,195,3.5,Dishwashers
658,MIELE,PG 8132 SCi,Germany,316,3.0,Dishwashers
659,MIELE,PG 8133 SCVi,Germany,316,3.0,Dishwashers
660,MIELE,PG 813x,Germany,316,3.0,Dishwashers
661,BOSCH,GV640BWT(786),Turkey,230,4.0,Dishwashers
662,BOSCH,SMS46GI01A,Turkey,230,4.0,Dishwashers
663,BOSCH,SMS46GW01A,Turkey,230,4.0,Dishwashers
664,BOSCH,SMS46GI02A,Turkey,230,4.0,Dishwashers
665,BOSCH,GV640BWT(788),Turkey,230,4.0,Dishwashers
666,BOSCH,SMI46GS01A,Turkey,230,4.0,Dishwashers
667,BOSCH,SMU46GS01A,Turkey,230,4.0,Dishwashers
668,BOSCH,SMV46GX01A,Turkey,230,4.0,Dishwashers
669,BOSCH,GV640WT(951),Germany,235,4.0,Dishwashers
670,BOSCH,SMI88TS02A,Germany,235,4.0,Dishwashers
671,BOSCH,SMU88TS02A,Germany,235,4.0,Dishwashers
672,BOSCH,SMV88TX02A,Germany,235,4.0,Dishwashers
673,BOSCH,GV640WT(952),Germany,235,4.0,Dishwashers
674,BOSCH,SMS88TI04A,Germany,235,4.0,Dishwashers
675,BOSCH,SMU88TS04A,Germany,235,4.0,Dishwashers
676,BOSCH,GV640WT(953),Germany,235,4.0,Dishwashers
677,BOSCH,SMI66MS01A,Germany,235,4.0,Dishwashers
678,BOSCH,SMU66MS01A,Germany,235,4.0,Dishwashers
679,BOSCH,SMV66MX01A,Germany,235,4.0,Dishwashers
680,BOSCH,GV640WT(954),Germany,235,4.0,Dishwashers
681,BOSCH,SMP66MX01A,Germany,235,4.0,Dishwashers
682,BOSCH,SMS66MI02A,Germany,235,4.0,Dishwashers
683,BOSCH,SMS66MW01A,Germany,235,4.0,Dishwashers
684,BOSCH,GV640WT,Germany,235,4.0,Dishwashers
685,BOSCH,SMS66MI03A,Germany,235,4.0,Dishwashers
686,BOSCH,SMU66MS02A,Germany,235,4.0,Dishwashers
688,SIEMENS,SN257I01MA,Germany,235,4.0,Dishwashers
689,SIEMENS,SN456S02MA,Germany,235,4.0,Dishwashers
690,SIEMENS,SN457S01MA,Germany,235,4.0,Dishwashers
691,SIEMENS,SN557S01MA,Germany,235,4.0,Dishwashers
692,SIEMENS,SN657X01MA,Germany,235,4.0,Dishwashers
694,NEFF,S215M60S0A,Germany,235,4.0,Dishwashers
695,NEFF,S425T80S0A,Germany,235,4.0,Dishwashers
696,NEFF,S515M60X0A,Germany,235,4.0,Dishwashers
697,NEFF,S525T80D0A,Germany,235,4.0,Dishwashers
698,BOSCH,GV642BWT,Germany,230,4.0,Dishwashers
699,BOSCH,SMS46KI01A,Germany,230,4.0,Dishwashers
700,BOSCH,SMS46KI02A,Germany,230,4.0,Dishwashers
701,BOSCH,SMU46KS01A,Germany,230,4.0,Dishwashers
702,BOSCH,SER8,Germany,205,4.5,Dishwashers
703,BOSCH,SMS88TI02A,Germany,205,4.5,Dishwashers
704,BOSCH,SMU88TS05A,Germany,205,4.5,Dishwashers
705,SIEMENS,IQ700,Germany,205,4.5,Dishwashers
706,SIEMENS,SN278I01TA,Germany,205,4.5,Dishwashers
707,SIEMENS,SN478S01TA,Germany,205,4.5,Dishwashers
708,SIEMENS,SX578S01TA,Germany,205,4.5,Dishwashers
709,SIEMENS,SX678X11TA,Germany,205,4.5,Dishwashers
710,DE'LONGHI,DEDW6012,China,265,3.0,Dishwashers
711,DE'LONGHI,DEDW6012SC,China,265,3.0,Dishwashers
712,DE'LONGHI,DEDW6012W,China,265,3.0,Dishwashers
713,WHIRLPOOL,WFC3C26XAUS,Poland,268,3.5,Dishwashers
714,WHIRLPOOL,WFE2B19XAUS,Poland,325,3.0,Dishwashers
715,OMEGA,ODW717,China,259,3.5,Dishwashers
716,OMEGA,ODW717W,China,259,3.5,Dishwashers
717,OMEGA,ODW717X,China,259,3.5,Dishwashers
718,OMEGA,OSI604,China,259,3.5,Dishwashers
719,BLANCO,BDW3545X,China,259,3.5,Dishwashers
720,AEG,F*****00PM,Italy,287,3.0,Dishwashers
721,AEG,FEE92800PM,Italy,287,3.0,Dishwashers
722,AEG,FFE72800PM,Italy,287,3.0,Dishwashers
723,AEG,FFE83800PM,Italy,287,3.0,Dishwashers
724,ELECTROLUX,Comfort Lift,Italy,287,3.0,Dishwashers
725,ELECTROLUX,ESF8735RKX,Italy,287,3.0,Dishwashers
726,ELECTROLUX,ESF8735ROX,Italy,287,3.0,Dishwashers
727,EURO,EDS45SX,China,189,3.5,Dishwashers
728,OMEGA,OFI101X,China,164,2.5,Dishwashers
729,HAFELE,535.29.580,China,259,3.5,Dishwashers
730,EURO,EDS14P,China,259,3.5,Dishwashers
731,EURO,EDS14PFINTD,China,259,3.5,Dishwashers
732,EURO,EDS14PXS,China,259,3.5,Dishwashers
733,EURO,EDS14PXSSEMI,China,259,3.5,Dishwashers
734,HAFELE,535.29.560,China,287,3.0,Dishwashers
735,HAFELE,535.29.570,China,158,2.5,Dishwashers
736,FISHER & PAYKEL,DD60SD*9,Thailand,136,3.5,Dishwashers
737,FISHER & PAYKEL,DD60SDFTX9,Thailand,136,3.5,Dishwashers
738,FISHER & PAYKEL,DD60SDFX9,Thailand,136,3.5,Dishwashers
739,ASKO,DBI865IGXXL.S.AU,Slovenia,314,3.5,Dishwashers
740,ASKO,DFI666GXXL.AU,Slovenia,314,3.5,Dishwashers
741,ASKO,DW40,Slovenia,314,3.5,Dishwashers
742,FISHER & PAYKEL,DD60DI9,Thailand,136,3.5,Dishwashers
743,FISHER & PAYKEL,DD60DDFX9,Thailand,136,3.5,Dishwashers
744,MILANO,535.29.550,China,256,3.0,Dishwashers
745,ROBINHOOD,DWM12P6F,China,256,3.0,Dishwashers
746,ROBINHOOD,DWM12P6FSS,China,256,3.0,Dishwashers
747,ROBINHOOD,DWM12P6FWH,China,256,3.0,Dishwashers
748,FISHER & PAYKEL,DD60STI9,Thailand,132,3.5,Dishwashers
749,FISHER & PAYKEL,DD60SI9,Thailand,132,3.5,Dishwashers
750,ASKO,DBI654IB.S.AU,Slovenia,295,3.5,Dishwashers
751,ASKO,DBI654IBXXL.S.AU,Slovenia,295,3.5,Dishwashers
752,ASKO,DFI654B.AU,Slovenia,295,3.5,Dishwashers
753,ASKO,DFI654BXXL.AU,Slovenia,295,3.5,Dishwashers
755,FISHER & PAYKEL,DD60SLI9,Thailand,132,3.5,Dishwashers
756,ASKO,DFI643.AU,Slovenia,275,3.5,Dishwashers
757,LG,XD3,South Korea,246,4.0,Dishwashers
758,LG,XD3A15BS,South Korea,246,4.0,Dishwashers
759,LG,XD3A15MB,South Korea,246,4.0,Dishwashers
760,LG,XD3A15NS,South Korea,246,4.0,Dishwashers
761,LG,XD3B15NS,South Korea,246,4.0,Dishwashers
762,LG,XD3B15WH,South Korea,246,4.0,Dishwashers
763,LG,XD45,South Korea,230,4.0,Dishwashers
764,LG,XD4B14PS,South Korea,230,4.0,Dishwashers
765,LG,XD4B14WH,South Korea,230,4.0,Dishwashers
766,LG,XD5B14PS,South Korea,230,4.0,Dishwashers
767,LG,XD5B14WH,South Korea,230,4.0,Dishwashers
768,TECHNIKA,TGDW6,China,310,3.0,Dishwashers
769,TECHNIKA,TGDW6BK,China,310,3.0,Dishwashers
770,TECHNIKA,TGDW6SS,China,310,3.0,Dishwashers
771,TRIESTE,TRD-ID12P,China,287,3.0,Dishwashers
772,BLANCO,BFD645X,China,260,3.5,Dishwashers
773,DE'LONGHI,DEDW6015S,China,238,4.0,Dishwashers
774,DE'LONGHI,DEDW6015 series,China,238,4.0,Dishwashers
775,DE'LONGHI,DEDW6015SI,China,238,4.0,Dishwashers
776,DE'LONGHI,DEDW6015W,China,238,4.0,Dishwashers
777,TECHNIKA,TDX8SS-2,China,329,2.5,Dishwashers
778,TECHNIKA,TDX4INTSS,China,294,1.5,Dishwashers
779,TECHNIKA,TDX7SINT,China,287,3.0,Dishwashers
780,MIELE,G4220,"Germany,Czechia",324,3.0,Dishwashers
781,MIELE,G4220i,"Germany,Czechia",324,3.0,Dishwashers
782,MIELE,G4220U,"Germany,Czechia",324,3.0,Dishwashers
783,ELECTROLUX,ESL8530RO,Italy,286,3.5,Dishwashers
784,TRIESTE,TRD-D8P SS,China,205,3.0,Dishwashers
785,TRIESTE,TRD-D8P WH,China,205,3.0,Dishwashers
786,TRIESTE,TRD-ID8P,China,205,3.0,Dishwashers
787,TRIESTE,WQP8-7636-AU,China,205,3.0,Dishwashers
788,DOMAIN,DW60-X*,China,238,4.0,Dishwashers
789,DOMAIN,DW60-X1,China,238,4.0,Dishwashers
790,DOMAIN,DW60-X2,China,238,4.0,Dishwashers
791,DOMAIN,DW-45A,China,210,3.0,Dishwashers
792,DOMAIN,DW60-ITD,China,287,3.0,Dishwashers
793,DOMAIN,DW60-B1,China,256,3.0,Dishwashers
794,DOMAIN,DW60-WHA,China,256,3.0,Dishwashers
797,AEG,FEE83700PM,Italy,286,3.5,Dishwashers
798,AEG,FFE72730PM,Italy,286,3.5,Dishwashers
799,AEG,FFE72730PW,Italy,286,3.5,Dishwashers
800,AEG,FSE73700P,Italy,286,3.5,Dishwashers
801,AEG,Mastery,Italy,286,3.5,Dishwashers
802,GERMANICA,GERW1200SSD,China,256,3.0,Dishwashers
803,SEIKI,SC-1200AU6,China,256,3.0,Dishwashers
804,SEIKI,SC-1200AU6DS,China,256,3.0,Dishwashers
805,SEIKI,SC-1200AU6DW,China,256,3.0,Dishwashers
806,AWARD,D3602DW,China,158,2.5,Dishwashers
809,SMEG,DWA6315X1,Italy,243,4.0,Dishwashers
817,FISHER & PAYKEL,DD60DDFB9,Thailand,136,3.5,Dishwashers
831,AEG,FFB72600P*,Italy,277,3.0,Dishwashers
832,AEG,FFB72600PM,Italy,277,3.0,Dishwashers
833,AEG,FFB72600PW,Italy,277,3.0,Dishwashers
834,ASTIVITA,ASTDISH60FS,China,256,3.0,Dishwashers
835,ASTIVITA,ASTDISH45FS,China,210,3.0,Dishwashers
836,ASTIVITA,ASTDISH60INT,China,270,3.5,Dishwashers
837,ZANUSSI,ZDF26306X,Poland,282,3.0,Dishwashers
838,HOME APPLIANCES,GDW45S,China,205,3.0,Dishwashers
839,ARTUSI,ADW5001,China,256,3.0,Dishwashers
840,ARTUSI,ADW5001W,China,256,3.0,Dishwashers
841,ARTUSI,ADW5001X,China,256,3.0,Dishwashers
842,SAMSUNG,DW60M5045FS,South Korea,255,3.5,Dishwashers
843,SAMSUNG,DW60M5045FW,South Korea,255,3.5,Dishwashers
844,SAMSUNG,DW60M5065FS,South Korea,275,3.5,Dishwashers
845,SAMSUNG,DW60M5065FW,South Korea,275,3.5,Dishwashers
846,CENTURION,DW1260S,China,256,3.0,Dishwashers
847,CENTURION,DW1580S,China,238,4.0,Dishwashers
849,DELONGHI,DEDW645,China,270,3.5,Dishwashers
850,DELONGHI,DEDW645S,China,270,3.5,Dishwashers
851,DELONGHI,DEDW645SI,China,270,3.5,Dishwashers
852,DELONGHI,DEDW645W,China,270,3.5,Dishwashers
853,BLANCO,BDW126X,China,256,3.0,Dishwashers
854,EVERDURE,DWF126,China,256,3.0,Dishwashers
855,EVERDURE,DWF126SC1,China,256,3.0,Dishwashers
856,EVERDURE,DWF126WC1,China,256,3.0,Dishwashers
857,GAGGENAU,DF250560,Germany,235,4.0,Dishwashers
858,MIELE,G4420,"Germany,Czechia",265,3.5,Dishwashers
859,MIELE,G4420SC,"Germany,Czechia",265,3.5,Dishwashers
860,MIELE,G4420SCi,"Germany,Czechia",265,3.5,Dishwashers
861,MIELE,G4481SCVi,"Germany,Czechia",265,3.5,Dishwashers
862,MIELE,G5220SCi,"Germany,Czechia",265,3.5,Dishwashers
863,MIELE,G5220SCU,"Germany,Czechia",265,3.5,Dishwashers
864,MIELE,G5500SC,"Germany,Czechia",265,3.5,Dishwashers
865,GAGGENAU,DF481561F,Germany,230,4.0,Dishwashers
866,TECHNIKA,TEBTDWS-5,China,164,2.5,Dishwashers
867,SMEG,DWAFIP364*,Italy,240,4.0,Dishwashers
868,SMEG,DWAUP364*,Italy,240,4.0,Dishwashers
869,EUROMAID,EDWB14S,Turkey,312,3.0,Dishwashers
870,BAUMATIC,BDW14BS,Turkey,312,3.0,Dishwashers
871,EUROMAID,EDWB14G,Turkey,324,3.0,Dishwashers
872,HOME APPLIANCES,FIDWB14,Turkey,324,3.0,Dishwashers
873,ARISTON,LIE2C19,Poland,325,3.0,Dishwashers
874,ARISTON,LFC22C19*,Poland,325,3.0,Dishwashers
875,ARISTON,LFC2C19,Poland,325,3.0,Dishwashers
876,ARISTON,LFC2C19X,Poland,325,3.0,Dishwashers
877,ARISTON,LFO3C22,Poland,263,3.5,Dishwashers
878,ARISTON,LFO3C22*,Poland,263,3.5,Dishwashers
879,ARISTON,LFO3C22X,Poland,263,3.5,Dishwashers
880,MIDEA,JHDW141FS,China,287,3.0,Dishwashers
881,MIDEA,JHDW121FS,China,256,3.0,Dishwashers
882,BELLINI,BDW127***,China,274,3.0,Dishwashers
883,BELLINI,BDW127S,China,274,3.0,Dishwashers
884,BELLINI,BDW127S-F,China,274,3.0,Dishwashers
885,BELLINI,BDW127W,China,274,3.0,Dishwashers
886,BELLINI,BDW127W-F,China,274,3.0,Dishwashers
887,BELLINI,BDW127X,China,274,3.0,Dishwashers
888,BELLINI,BDW127X-F,China,274,3.0,Dishwashers
889,DAEWOO,DDW-M1214,China,256,3.0,Dishwashers
890,STIRLING,STR-DW14-SS,China,287,3.0,Dishwashers
891,HAFELE,533.23.***,Turkey,299,3.0,Dishwashers
892,HAFELE,533.23.290,Turkey,299,3.0,Dishwashers
893,HAFELE,533.23.300,Turkey,299,3.0,Dishwashers
894,OMEGA,ODW717WB,China,329,3.0,Dishwashers
895,OMEGA,ODW717XB,China,329,3.0,Dishwashers
896,OMEGA,Omega Dishwashers,China,329,3.0,Dishwashers
897,BAUMATIC,BDW66SS1,China,256,3.0,Dishwashers
898,BAUMATIC,BDW453SS1,China,189,3.5,Dishwashers
899,CLASSIQUE,CLDW45SS1,China,189,3.5,Dishwashers
900,OMEGA,OFI604A,China,320,3.0,Dishwashers
901,OMEGA,ODW700X,China,259,3.5,Dishwashers
902,IKEA,HYGIENISK 204.261.77,Italy,286,3.5,Dishwashers
903,IKEA,RENODLAD 404.261.76,Italy,277,3.0,Dishwashers
904,GASLAND,DW3607,China,158,2.5,Dishwashers
905,GASLAND,DW3607S,China,158,2.5,Dishwashers
906,STIRLING,STR-DW12-W,China,256,3.0,Dishwashers
907,LG,LD-1481*4,South Korea,230,4.0,Dishwashers
908,LG,LD-1481S4,South Korea,230,4.0,Dishwashers
909,LG,LD-1481W4,South Korea,230,4.0,Dishwashers
912,BOSCH,SMS66JI01A,Germany,220,4.0,Dishwashers
913,BOSCH,SMU66JS01A,Germany,220,4.0,Dishwashers
914,TECO,TDW06*BM,China,164,2.5,Dishwashers
915,TECO,TDW06SBM,China,164,2.5,Dishwashers
916,TECO,TDW06WBM,China,164,2.5,Dishwashers
917,EMILIA,EDW63SS,China,256,3.0,Dishwashers
918,MIELE,PG 8081i,Germany,382,2.5,Dishwashers
919,MIELE,PG 8082 SCi XXL,Germany,386,2.5,Dishwashers
920,MIELE,PG 8083 SCVi XXL,Germany,386,2.5,Dishwashers
