,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
592,STIRLING,STR-TLW70,7,China,580,2,Washing Machines,Medium
593,STIRLING,XQB70-70,7,China,580,2,Washing Machines,Medium
594,ROBINHOOD,RHWM9W,9,China,402,3.5,Washing Machines,Medium
595,SAMSUNG,WW85J54E0IW,8.5,South Korea,334,4,Washing Machines,Low
596,SAMSUNG,WW85K54E0UW,8.5,South Korea,334,4,Washing Machines,Low
597,SAMSUNG,WW75J54E0IW,7.5,South Korea,293,4,Washing Machines,Low
598,SAMSUNG,WW75K54E0UW,7.5,South Korea,293,4,Washing Machines,Low
599,YOKOHAMA,WMT81YOK,8,China,600,2,Washing Machines,Medium
600,LG,WTG6520,6.5,Vietnam,445,2.5,Washing Machines,Medium
601,INDESIT,IWDC 7125 B (AUS) 1,7.5,Italy,533,2.5,Washing Machines,Medium
602,SEIKI,SC-1000AU9FLIN,10,China,464,3.5,Washing Machines,Medium
603,AEG,LF9A1612A,10,Italy,248,5,Washing Machines,Low
604,SAMSUNG,WA65F5S2,6.5,"Vietnam,Thailand",560,2,Washing Machines,Medium
605,SAMSUNG,WA70F5S2,7,Thailand,603,2,Washing Machines,Medium
606,BEKO,BWD7541IG,7.5,Turkey,308,4,Washing Machines,Low
607,SAMSUNG,WA85N6750BV,8.5,Thailand,750,2,Washing Machines,High
608,SAMSUNG,WA85N6750BW,8.5,Thailand,750,2,Washing Machines,High
609,LG,WD1275TC5W,7.5,China,298,4,Washing Machines,Low
610,SAMSUNG,WD85N74FNOR,8.5,China,320,4,Washing Machines,Low
611,MIDEA,360155,5.5,China,401,2,Washing Machines,Medium
612,MIDEA,360160,6,China,544,1.5,Washing Machines,Medium
613,MIDEA,360170,7,China,506,2,Washing Machines,Medium
614,MIDEA,360185,8,China,600,2,Washing Machines,Medium
615,MIDEA,360195,9.5,China,762,2,Washing Machines,High
616,MIDEA,360210,10,China,464,3.5,Washing Machines,Medium
617,MIDEA,360279,7.5,China,360,3.5,Washing Machines,Low
618,MIDEA,360300,7,China,424,3,Washing Machines,Medium
619,MIDEA,360310,10,China,487,3.5,Washing Machines,Medium
620,MIDEA,360475,7.5,China,442,3,Washing Machines,Medium
621,ASKO,W6088X.S.AU,8,Slovenia,200,5,Washing Machines,Low
622,ASKO,W6088X.W.AU,8,Slovenia,200,5,Washing Machines,Low
623,ASKO,W6088X.x.AU,8,Slovenia,200,5,Washing Machines,Low
624,ASKO,W6104X.W.AU,10,Slovenia,265,5,Washing Machines,Low
625,ASKO,W4086R.W.AU,8,Slovenia,206,5,Washing Machines,Low
626,MIELE,WCE 670,8,"Czechia,Germany",245,4.5,Washing Machines,Low
627,MIELE,WCI 670,9,"Czechia,Germany",235,4.5,Washing Machines,Low
628,MIELE,WCE 330,8,"Germany,Czechia",245,4.5,Washing Machines,Low
629,STIRLING,STR-FLW75,7.5,China,380,3.5,Washing Machines,Low
630,MIELE,PW 6088,10,Germany,395,4,Washing Machines,Low
631,LG,WD12595D6,10,South Korea,385,4,Washing Machines,Low
632,LG,WD1208TC4W,8,China,326,4,Washing Machines,Low
633,LG,WD1402CRD6,7.5,"China,South Korea",375,3.5,Washing Machines,Low
634,MIDEA,360450,5,China,445,2,Washing Machines,Medium
635,MIDEA,360460,6,China,390,2.5,Washing Machines,Low
636,ESATTO,ETL6.1,6,China,544,1.5,Washing Machines,Medium
637,ESATTO,ETL8.1,8,China,600,2,Washing Machines,Medium
638,LG,WD12595FD6,10,South Korea,385,4,Washing Machines,Low
639,LG,WD12021D6,7,"South Korea,China",350,3.5,Washing Machines,Low
640,LG,WD14022D6,7.5,"South Korea,China",375,3.5,Washing Machines,Low
641,LG,WT-H9506,9.5,"China,South Korea",678,2.5,Washing Machines,High
642,LG,WT-R10686,10,South Korea,693,2.5,Washing Machines,High
643,SAMSUNG,WA75F5S6,7.5,Thailand,570,2,Washing Machines,Medium
644,EUROMAID,EWD8045,8,Turkey,277,4,Washing Machines,Low
645,EUROMAID,EBFW700,7,Turkey,319,3.5,Washing Machines,Low
646,HAIER,HWF75DW1,7.5,China,278,4,Washing Machines,Low
647,BAUMATIC,BFWD845,8,Turkey,277,4,Washing Machines,Low
648,EUROMAID,EBFW800,8,Turkey,308,4,Washing Machines,Low
649,HAIER,HWF85DW1,8.5,China,320,4,Washing Machines,Low
650,EUROMAID,EBFW900,9,Turkey,330,4,Washing Machines,Low
651,EUROMAID,EBFW900*,9,Turkey,330,4,Washing Machines,Low
652,EUROMAID,EBFW900BK,9,Turkey,330,4,Washing Machines,Low
653,HISENSE,HWF*8012,8,China,310,4,Washing Machines,Low
654,HISENSE,HWFM8012,8,China,310,4,Washing Machines,Low
655,HISENSE,HWFV8012,8,China,310,4,Washing Machines,Low
656,LG,WD1275ND,7.5,China,375,3.5,Washing Machines,Low
657,FISHER & PAYKEL,WH1060P1,10,China,330,4,Washing Machines,Low
658,BOSCH,WAN2212XAU,7.5,China,285,4,Washing Machines,Low
659,TECO,TWM50FBM,5,China,445,2,Washing Machines,Medium
660,COMFEE,368155,5.5,China,401,2,Washing Machines,Medium
661,COMFEE,368170,7,China,506,2,Washing Machines,Medium
662,COMFEE,368195,9.5,China,762,2,Washing Machines,High
663,COMFEE,368210,10,China,487,3.5,Washing Machines,Medium
664,COMFEE,368475,7.5,China,556,2.5,Washing Machines,Medium
665,SAMSUNG,WW95N64FRPW,9.5,China,374,4,Washing Machines,Low
666,MIDEA,DMFLWD10S,10,China,487,3.5,Washing Machines,Medium
667,WHIRLPOOL,WFWDC96,9,Italy,275,4.5,Washing Machines,Low
668,PANASONIC,NA-F70A5HNZ,7,Vietnam,455,2.5,Washing Machines,Medium
669,PANASONIC,NA-F60A5HNZ,6,Vietnam,441,2,Washing Machines,Medium
670,ASKO,Asko,7,"Slovenia,Sweden",180,5,Washing Machines,Low
674,ASKO,W6888,7,"Slovenia,Sweden",180,5,Washing Machines,Low
676,SPEED QUEEN,AWNA62SN301AW01,7.5,United States of America,984,1,Washing Machines,High
677,HAIER,HWF75AW2,7.5,China,275,4,Washing Machines,Low
678,ARISTON,RDPG96607DAUS,9,Italy,270,4.5,Washing Machines,Low
679,BOSCH,WAP28481AU,8,China,314,4,Washing Machines,Low
680,SIMPSON,SWF7025EQWA,7,Thailand,342,3.5,Washing Machines,Low
681,COMFEE,368450,5,New Zealand,445,2,Washing Machines,Medium
682,STIRLING,STR-WPTL6K,6,China,461,2,Washing Machines,Medium
683,SIMPSON,SWF8025DQWA,8,Thailand,405,3.5,Washing Machines,Medium
684,WESTINGHOUSE,WWW7025EQWA,7,Thailand,342,3.5,Washing Machines,Low
685,WESTINGHOUSE,WWF8025DQWA,8,Thailand,405,3.5,Washing Machines,Medium
686,KOGAN,KA9FNTLODWA,9,China,427,3.5,Washing Machines,Medium
687,HAIER,HWF85BW1,8.5,China,308,4,Washing Machines,Low
688,HAIER,HWF80BW2,8,China,265,4,Washing Machines,Low
689,KOGAN,KA95TLDWSHA,9.5,China,762,2,Washing Machines,High
690,KOGAN,KA75FNTLDWA,7.5,China,543,2.5,Washing Machines,Medium
691,KOGAN,KA7TPLDWSHA,7,China,506,2,Washing Machines,Medium
692,EUROMAID,WMFL10,10,China,487,3.5,Washing Machines,Medium
693,LEMAIR,LWTT80,8,China,662,1.5,Washing Machines,High
694,LG,WTW1409NCW,9,China,345,4,Washing Machines,Low
695,LG,WTW1409VC,9,China,345,4,Washing Machines,Low
696,LG,WTW1409VCB,9,China,345,4,Washing Machines,Low
697,LG,WTW1409VCW,9,China,345,4,Washing Machines,Low
698,FULGOR,WMT7010,7,China,566,1.5,Washing Machines,Medium
699,CLASSIQUE,CL7FLWD1,7,China,404,3,Washing Machines,Medium
700,FISHER & PAYKEL,WA60T56GW1,6,Thailand,480,2,Washing Machines,Medium
701,FISHER & PAYKEL,MW60,6,Thailand,505,2,Washing Machines,Medium
702,EUROMAID,WMD107,10,China,487,3.5,Washing Machines,Medium
703,ELECTROLUX,EWF1408B1WA,14,China,830,3,Washing Machines,High
704,FISHER & PAYKEL,WH1260F1,12,China,360,4.5,Washing Machines,Low
705,ELECTROLUX,EWF7524CDWA,7.5,Thailand,294,4,Washing Machines,Low
706,ELECTROLUX,EWF8524CDWA,8.5,Thailand,198,5,Washing Machines,Low
707,GORENJE,WEI743,7,Slovenia,209,4.5,Washing Machines,Low
708,ELECTROLUX,EWF9043BDWA,9,Thailand,214,5,Washing Machines,Low
709,GORENJE,WA866T,8,Slovenia,215,4.5,Washing Machines,Low
710,GORENJE,WS866HLN,8,Slovenia,206,5,Washing Machines,Low
711,CARSON,CST9G3P,8,China,466,2.5,Washing Machines,Medium
712,ELECTROLUX,EWF1042BDWA,10,Thailand,214,5,Washing Machines,Low
713,LG,WD1207ND,7,China,343,3.5,Washing Machines,Low
714,HELLER,HWM13TL,13,China,963,2,Washing Machines,High
715,ARISTON,ARWD582WAU,7.5,Italy,555,2.5,Washing Machines,Medium
717,MIDEA,360211,10,China,487,3.5,Washing Machines,Medium
718,MIELE,WWV 980 WPS,9,"Czechia,Germany",219,5,Washing Machines,Low
719,MIELE,WCR,9,"Czechia,Germany",219,5,Washing Machines,Low
720,MIELE,WCR 870 WPS,9,"Czechia,Germany",219,5,Washing Machines,Low
721,MIELE,WCR 890 WPS,9,"Czechia,Germany",219,5,Washing Machines,Low
722,SEIKI,SC-7350AU9FLCO,7,China,424,3,Washing Machines,Medium
723,HISENSE,HWFL1014V,10,China,394,4,Washing Machines,Low
724,SIMPSON,SWT7055LMWA,7,Thailand,419,2.5,Washing Machines,Medium
725,SIMPSON,SWT6555TMWA,6.5,Afghanistan,481,2,Washing Machines,Medium
726,SIMPSON,SWT6055TMWA,6,Thailand,414,2.5,Washing Machines,Medium
727,WESTINGHOUSE,WWT6055TMWA,6,Thailand,414,2.5,Washing Machines,Medium
728,WESTINGHOUSE,WWT7055LMWA,7,Thailand,419,2.5,Washing Machines,Medium
729,ARTUSI,ATT10W,10,China,666,2.5,Washing Machines,High
730,ARTUSI,ATT8W,8,China,573,2,Washing Machines,Medium
731,HOOVER,DXOC 27/1-AUS,7,Italy,244,4,Washing Machines,Low
732,ELECTROLUX,EWF7525CGWA,7.5,Thailand,359,3.5,Washing Machines,Low
733,INDESIT,IND55W,7,China,595,2,Washing Machines,Medium
734,TRIESTE,MAM60-501PS/02-AU(15),6,China,498,1.5,Washing Machines,Medium
735,TRIESTE,TRWTL-6.1,6,China,498,1.5,Washing Machines,Medium
736,TRIESTE,TRWTL-6.1 WH,6,China,498,1.5,Washing Machines,Medium
737,ELECTROLUX,EWW9043ADWA,9,Thailand,214,5,Washing Machines,Low
739,ELECTROLUX,EWW7524ADWA,7.5,Thailand,294,4,Washing Machines,Low
740,ELECTROLUX,EWW1042ADWA,10,Thailand,220,5,Washing Machines,Low
741,KOGAN,KAWWASHTL7*,7,China,580,2,Washing Machines,Medium
742,KOGAN,KAWWASHTL7A,7,China,580,2,Washing Machines,Medium
743,KOGAN,KAWWASHTL7B,7,China,580,2,Washing Machines,Medium
744,KOGAN,KAWWASHTL7C,7,China,580,2,Washing Machines,Medium
745,MIDEA,360311,10,China,487,3.5,Washing Machines,Medium
746,TECO,TWM90FBG,9,China,306,4,Washing Machines,Low
747,GERMANICA,GFW900AU80,9,China,427,3.5,Washing Machines,Medium
748,SAMSUNG,WW85M74FNOO,8.5,China,267,4.5,Washing Machines,Low
749,SAMSUNG,WW85M74GNOR,8.5,China,267,4.5,Washing Machines,Low
750,SAMSUNG,WW85M74*NO*,8.5,China,267,4.5,Washing Machines,Low
751,SEIKI,SC-600AU8FL,6,China,415,2.5,Washing Machines,Medium
752,SAMSUNG,WW11R64FU0M,11,South Korea,425,4,Washing Machines,Medium
753,KOGAN,KAGFLWASH8*,8,China,298,4,Washing Machines,Low
754,KOGAN,KAGFLWASH8A,8,China,298,4,Washing Machines,Low
755,KOGAN,KAGFLWASH8B,8,China,298,4,Washing Machines,Low
756,KOGAN,KAGFLWASH8C,8,China,298,4,Washing Machines,Low
757,KOGAN,KAGFLWASH9*,9,China,306,4,Washing Machines,Low
758,KOGAN,KAGFLWASH9A,9,China,306,4,Washing Machines,Low
759,KOGAN,KAGFLWASH9B,9,China,306,4,Washing Machines,Low
760,KOGAN,KAGFLWASH9C,9,China,306,4,Washing Machines,Low
761,BOSCH,WAP28482AU,9,China,212,5,Washing Machines,Low
762,HELLER,HTLW7,7,China,572,1.5,Washing Machines,Medium
763,LG,WTG1434,14,"Vietnam,South Korea,Thailand",515,4,Washing Machines,Medium
764,LG,WTG1434VHF,14,"Vietnam,South Korea,Thailand",515,4,Washing Machines,Medium
765,LG,WTG1434WHF,14,"Vietnam,South Korea,Thailand",515,4,Washing Machines,Medium
766,LG,WTG1034,10,"Vietnam,South Korea,Thailand",373,4,Washing Machines,Low
767,LG,WTG1034VF,10,"Vietnam,South Korea,Thailand",373,4,Washing Machines,Low
768,LG,WTG1034WF,10,"Vietnam,South Korea,Thailand",373,4,Washing Machines,Low
769,LG,WTG9034WF,9,"Vietnam,South Korea,Thailand",280,4,Washing Machines,Low
770,PARMCO,PW-F8-W,8,China,298,4,Washing Machines,Low
771,SMART,STWM552,5.5,China,401,2,Washing Machines,Medium
772,ARISTON,N84WAU,8,Poland,309,4,Washing Machines,Low
775,SMART,STWM703,7,China,506,2,Washing Machines,Medium
776,SMART,STWM950,9.5,China,762,2,Washing Machines,High
777,LG,WTG6534W,6.5,"Vietnam,Thailand,South Korea",215,4,Washing Machines,Low
