,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
558,SAMSUNG,UA55KS8500S,55.0 LCD (LED),Vietnam,312,5,Televisions,Medium
559,SAMSUNG,UA55KS8500W,55.0 LCD (LED),Vietnam,312,5,Televisions,Medium
560,SAMSUNG,UA55KS9500,55.0 LCD (LED),Vietnam,312,5,Televisions,Medium
561,SAMSUNG,UA55KS9500S,55.0 LCD (LED),Vietnam,312,5,Televisions,Medium
562,SAMSUNG,UA55KS9500W,55.0 LCD (LED),Vietnam,312,5,Televisions,Medium
563,SAMSUNG,UA55KU6000,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
564,SAMSUNG,UA55KU6000S,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
565,SAMSUNG,UA55KU6000W,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
566,HISENSE,55M7000UWG,55.0 LCD (LED),China,412,4,Televisions,Medium
567,HISENSE,40K3110PW,40.0 LCD (LED),China,192,5,Televisions,Low
568,DISHTV,UHF42MH,41.0 LCD,China,221,4.5,Televisions,Low
569,BAUHN,ATV60UHD-****,60.0 LCD,China,513,3.5,Televisions,Medium
570,BAUHN,ATV60UHD-0318,60.0 LCD,China,513,3.5,Televisions,Medium
571,BAUHN,ATV60UHD-0717,60.0 LCD,China,513,3.5,Televisions,Medium
572,POLAROID,PH5516FHD,55.0 LCD (LED),China,450,3.5,Televisions,Medium
573,POLAROID,PH2016HD,19.0 LCD (LED),China,81,4,Televisions,Low
574,POLAROID,PH3216HD,32.0 LCD,China,122,5,Televisions,Low
575,VEON,VN1912LED-B,19.0 LCD (LED),China,90,3,Televisions,Low
576,SAMSUNG,UA32K5500,32.0 LCD (LED),Vietnam,148,4,Televisions,Low
577,SAMSUNG,UA32K5500AS,32.0 LCD (LED),Vietnam,148,4,Televisions,Low
578,SAMSUNG,UA32K5500AW,32.0 LCD (LED),Vietnam,148,4,Televisions,Low
579,SAMSUNG,UA40K5500,40.0 LCD (LED),Vietnam,199,4.5,Televisions,Low
580,SAMSUNG,UA40K5500AS,40.0 LCD (LED),Vietnam,199,4.5,Televisions,Low
581,SAMSUNG,UA40K5500AW,40.0 LCD (LED),Vietnam,199,4.5,Televisions,Low
582,SAMSUNG,UA49K5500,48.0 LCD (LED),Vietnam,236,5.5,Televisions,Low
583,SAMSUNG,UA49K5500AS,48.0 LCD (LED),Vietnam,236,5.5,Televisions,Low
584,SAMSUNG,UA49K5500AW,48.0 LCD (LED),Vietnam,236,5.5,Televisions,Low
585,SAMSUNG,UA60KS8005,60.0 LCD (LED),Vietnam,374,5,Televisions,Medium
586,SAMSUNG,UA60KS8005S,60.0 LCD (LED),Vietnam,374,5,Televisions,Medium
587,SAMSUNG,UA60KS8005W,60.0 LCD (LED),Vietnam,374,5,Televisions,Medium
588,PHILIPS,75PUT7101/79,75.0 LCD,China,654,4.5,Televisions,High
589,SONY,KD-43X8000D,42.0 LCD (LED),Malaysia,309,3,Televisions,Medium
590,SONY,KD-49X8000D,49.0 LCD (LED),Malaysia,301,4.5,Televisions,Medium
591,SONY,KDL-55W650D,55.0 LCD (LED),China,285,5.5,Televisions,Medium
592,HISENSE,65M7000UWG,65.0 LCD (LED),China,498,4.5,Televisions,Medium
593,POLAROID,PL4917UAD,49.0 LCD,China,292,4.5,Televisions,Medium
594,BAUHN,ATVS58-0516,57.0 LCD (LED),China,495,3.5,Televisions,Medium
595,SONIQ,E32Z16A-AU,32.0 LCD (LED),China,160,4,Televisions,Low
596,SONIQ,E32Z16A-NZ,32.0 LCD (LED),China,160,4,Televisions,Low
597,SONIQ,E32Z16A-XX,32.0 LCD (LED),China,160,4,Televisions,Low
598,SHARP,LC-50LE275X,49.0 LCD (LED),Malaysia,182,7,Televisions,Low
599,SHARP,LC-58LE275X,58.0 LCD (LED),Malaysia,263,6,Televisions,Low
600,SHARP,LC-65LE275X,65.0 LCD (LED),Malaysia,456,5,Televisions,Medium
601,HISENSE,40K3300UW,40.0 LCD (LED),China,238,4,Televisions,Low
602,SONIQ,E40V16A-AU,40.0 LCD (LED),China,240,4,Televisions,Low
603,SONIQ,E40V16A-NZ,40.0 LCD (LED),China,240,4,Televisions,Low
604,SONIQ,E40V16A-XX,40.0 LCD (LED),China,240,4,Televisions,Low
605,SONIQ,E32V16B-AU,32.0 LCD (LED),China,160,4,Televisions,Low
606,SONIQ,E32V16B-NZ,32.0 LCD (LED),China,160,4,Televisions,Low
607,SONIQ,E32V16B-XX,32.0 LCD (LED),China,160,4,Televisions,Low
608,PLATINUM,PT5501LED,55.0 LCD (LED),China,378,4.5,Televisions,Medium
609,SAMSUNG,UA49KU7000,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
610,SAMSUNG,UA49KU7000S,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
611,SAMSUNG,UA49KU7000W,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
612,SAMSUNG,UA49KU7500,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
613,SAMSUNG,UA55KU7000,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
614,SAMSUNG,UA55KU7000S,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
615,SAMSUNG,UA55KU7000W,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
616,PANASONIC,TH-40DX600U,40.0 LCD (LED),Malaysia,252,3.5,Televisions,Low
617,PANASONIC,TH-55DX600U,55.0 LCD (LED),Malaysia,434,3.5,Televisions,Medium
619,PANASONIC,TH-40DX605U,40.0 LCD (LED),Malaysia,252,3.5,Televisions,Low
621,PANASONIC,TH-55DX605U,55.0 LCD (LED),Malaysia,434,3.5,Televisions,Medium
622,HISENSE,32M2160,32.0 LCD (LED),China,116,5.5,Televisions,Low
623,FINCH,LE-2419DVD,24.0 LCD (LED),China,86,5,Televisions,Low
624,KOGAN,KALED55XXXZD,55.0 LCD (LED),China,374,4.5,Televisions,Medium
625,KOGAN,KALED40XXXZD,40.0 LCD,China,222,4,Televisions,Low
626,BAUHN,ATV32H-0716,32.0 LCD (LED),China,90,6,Televisions,Low
627,BAUHN,ATV55UHD-0716,55.0 LCD (LED),China,378,4.5,Televisions,Medium
628,HISENSE,65K3300UW,65.0 LCD (LED),China,465,5,Televisions,Medium
629,PHILIPS,50PUT6820/79,50.0 LCD (LED),China,238,5.5,Televisions,Low
630,PHILIPS,55PUT6820/79,55.0 LCD (LED),China,269,6,Televisions,Low
631,PHILIPS,65PUT6820/79,65.0 LCD (LED),China,330,6,Televisions,Medium
632,HISENSE,75M7000UWD,75.0 LCD (LED),China,680,4.5,Televisions,High
633,PHILIPS,55PUT7101/79,55.0 LCD,China,465,3.5,Televisions,Medium
634,SONY,KD-65Z9D,65.0 LCD (LED),Malaysia,775,2.5,Televisions,High
635,SAMSUNG,UA32K4100AW,31.0 LCD (LED),Vietnam,123,5,Televisions,Low
636,SAMSUNG,UA40K5100AW,40.0 LCD (LED),Vietnam,185,5,Televisions,Low
637,BAUHN,ATVS48-0616,48.0 LCD (LED),China,360,3.5,Televisions,Medium
638,KOGAN,KALED24DVDZE,24.0 LCD,China,94,4.5,Televisions,Low
639,KOGAN,KALED24XXXZE,24.0 LCD,China,94,4.5,Televisions,Low
640,HISENSE,50M7000UW,50.0 LCD (LED),China,318,4.5,Televisions,Medium
641,SAMSUNG,UA65KS8500,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
642,SAMSUNG,UA65KS8500S,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
643,SAMSUNG,UA65KS8500W,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
644,SKYWORTH,55*2000,55.0 LCD (LED),China,423,4,Televisions,Medium
645,SKYWORTH,55B2000,55.0 LCD (LED),China,423,4,Televisions,Medium
646,SKYWORTH,55E2000,55.0 LCD (LED),China,423,4,Televisions,Medium
647,DISHTV,55UHD,55.0 LCD,China,608,2,Televisions,High
648,PANASONIC,TH-49DX600U,49.0 LCD (LED),Malaysia,281,4.5,Televisions,Medium
650,PANASONIC,TH-49DX605U,49.0 LCD (LED),Malaysia,281,4.5,Televisions,Medium
651,VEON,VN5019LED,50.0 LCD (LED),China,345,4,Televisions,Medium
652,TECO,LED24FFRT,24.0 LCD (LED),China,94,4.5,Televisions,Low
653,HISENSE,70M7000UWG,70.0 LCD (LED),China,718,3.5,Televisions,High
654,VEON,VN4315LED,43.0 LCD (LED),China,233,4.5,Televisions,Low
655,VEON,VN5815LED,60.0 LCD (LED),China,458,4.5,Televisions,Medium
656,VEON,VN1912LEDDVD-B,19.0 LCD (LED),China,76,4,Televisions,Low
657,VEON,VN3299LEDDVD-A,32.0 LCD (LED),China,134,4.5,Televisions,Low
658,SONIQ,S55V16A-AU,55.0 LCD (LED),China,300,5.5,Televisions,Medium
659,SONIQ,65” UItraHD LED LCD Smart TV,65.0 LCD (LED),China,620,3.5,Televisions,High
660,SONIQ,LED66502-A1M1A,65.0 LCD (LED),China,620,3.5,Televisions,High
661,SONIQ,U65VX15A-AU,65.0 LCD (LED),China,620,3.5,Televisions,High
662,SONIQ,U65VX15A-NZ,65.0 LCD (LED),China,620,3.5,Televisions,High
663,SAMSUNG,UA65KU7000,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
664,SAMSUNG,UA65KU7000S,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
665,SAMSUNG,UA65KU7000W,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
666,SAMSUNG,UA43KU7000,42.0 LCD (LED),Vietnam,258,4,Televisions,Low
667,SAMSUNG,UA43KU7000S,42.0 LCD (LED),Vietnam,258,4,Televisions,Low
668,SAMSUNG,UA43KU7000W,42.0 LCD (LED),Vietnam,258,4,Televisions,Low
669,SAMSUNG,UA65KU7500,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
670,SAMSUNG,UA65KU7500S,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
671,SAMSUNG,UA65KU7500W,65.0 LCD (LED),Vietnam,433,5,Televisions,Medium
672,SAMSUNG,UA49KU6500S,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
673,SAMSUNG,UA70KU6000,70.0 LCD (LED),Vietnam,648,4,Televisions,High
674,SAMSUNG,UA70KU6000S,70.0 LCD (LED),Vietnam,648,4,Televisions,High
675,SAMSUNG,UA70KU6000W,70.0 LCD (LED),Vietnam,648,4,Televisions,High
676,SAMSUNG,UA55KU6500*,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
677,SAMSUNG,UA55KU6500S,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
678,SAMSUNG,UA55KU6500W,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
679,SAMSUNG,UA75KS9005,75.0 LCD (LED),Vietnam,571,5,Televisions,Medium
680,SAMSUNG,UA75KS9005S,75.0 LCD (LED),Vietnam,571,5,Televisions,Medium
681,SAMSUNG,UA75KS9005W,75.0 LCD (LED),Vietnam,571,5,Televisions,Medium
682,BAUHN,ATVS65-0716,65.0 LCD (LED),China,734,3,Televisions,High
683,VIANO,TV55UHD4K,55.0 LCD (LED),China,348,4.5,Televisions,Medium
684,SAMSUNG,UA78KS9500,78.0 LCD (LED),Vietnam,623,5,Televisions,High
685,SAMSUNG,UA78KS9500S,78.0 LCD (LED),Vietnam,623,5,Televisions,High
686,SAMSUNG,UA78KS9500W,78.0 LCD (LED),Vietnam,623,5,Televisions,High
687,SAMSUNG,UA88KS9800,88.0 LCD (LED),Vietnam,1024,4,Televisions,High
688,SAMSUNG,UA88KS9800S,88.0 LCD (LED),Vietnam,1024,4,Televisions,High
689,SAMSUNG,UA88KS9800W,88.0 LCD (LED),Vietnam,1024,4,Televisions,High
690,SAMSUNG,HG32AE460SW,32.0 LCD (LED),Vietnam,93,6,Televisions,Low
691,KOGAN,KALED55UHDZF,55.0 LCD,China,445,3.5,Televisions,Medium
692,JVC,LT-65N570A,65.0 LCD (LED),China,590,3.5,Televisions,Medium
693,TEAC,LE40A1FHD,40.0 LCD (LED),China,146,6,Televisions,Low
694,JVC,LT-55N575A,55.0 LCD (LED),China,400,4,Televisions,Medium
695,PLATINUM,PTL3206LED,32.0 LCD (LED),China,152,4,Televisions,Low
696,VIANO,TV32DHD,32.0 LCD (LED),China,148,4,Televisions,Low
697,TEAC,LE50A1FHD,50.0 LCD (LED),China,212,6,Televisions,Low
698,TEAC,LE32A1HD,32.0 LCD (LED),China,101,6,Televisions,Low
699,PHILIPS,55PFT5201/79,55.0 LCD,China,337,5,Televisions,Medium
700,LG,OLED77G6T-T,77.0 OLED,"South Korea,Indonesia",797,4,Televisions,High
701,AKAI,AK6520UHD,65.0 LCD (LED),China,677,3,Televisions,High
702,SAMSUNG,HG32AE570SW,32.0 LCD (LED),Vietnam,92,6,Televisions,Low
703,SAMSUNG,HG40AE460SW,39.0 LCD (LED),Vietnam,163,5.5,Televisions,Low
704,SAMSUNG,HG40AE570SW,39.0 LCD (LED),Vietnam,187,5,Televisions,Low
705,SAMSUNG,HG43AE570SW,42.0 LCD (LED),Vietnam,185,5.5,Televisions,Low
706,SAMSUNG,HG48AE460SW,48.0 LCD (LED),Vietnam,196,6,Televisions,Low
707,SAMSUNG,HG48AE570SW,48.0 LCD (LED),Vietnam,196,6,Televisions,Low
708,BAUHN,ATVU48-0816,48.0 LCD (LED),China,371,3.5,Televisions,Medium
709,SONIQ,55” UItra HD LED LCD Smart TV,55.0 LCD (LED),China,328,5,Televisions,Medium
710,SONIQ,S55UV16A-AU,55.0 LCD (LED),China,328,5,Televisions,Medium
711,SONIQ,S55UV16A-NZ,55.0 LCD (LED),China,328,5,Televisions,Medium
712,HISENSE,24F33,24.0 LCD (LED),China,76,5.5,Televisions,Low
713,BAUHN,ATVU65-0916,65.0 LCD (LED),China,575,4,Televisions,Medium
714,GVA,G24HTV16,23.0 LCD (LED),China,77,5,Televisions,Low
715,AKAI,AK4020FHD,39.0 LCD (LED),China,210,4.5,Televisions,Low
716,GVA,G24HTC16,24.0 LCD (LED),China,85,5,Televisions,Low
717,GVA,G32HTC16,32.0 LCD (LED),China,105,6,Televisions,Low
718,PLATINUM,PTL4019LED,40.0 LCD (LED),China,218.4,4,Televisions,Low
719,PLATINUM,PTL5019LED,50.0 LCD (LED),China,345,4,Televisions,Medium
720,DISHTV,65UHD,64.0 LCD,China,681,3,Televisions,High
721,TEAC,LE42C9FHD,41.0 LCD (LED),China,133,7,Televisions,Low
722,GVA,G24TDC12V15,24.0 LCD (LED),China,96,4,Televisions,Low
723,SONIQ,U65ZX16A-AU,65.0 LCD (LED),China,520,4.5,Televisions,Medium
724,SONIQ,U65ZX16A-NZ,65.0 LCD (LED),China,520,4.5,Televisions,Medium
725,SONY,KD-100Z9D,100.0 LCD (LED),Japan,1517,3,Televisions,High
726,VEON,VN5419LED,24.0 LCD (LED),China,115,3.5,Televisions,Low
727,GVA,G42TV16,42.0 LCD (LED),China,221,4.5,Televisions,Low
728,POLAROID,PH-1916HDC,19.0 LCD (LED),China,82,3.5,Televisions,Low
729,POLAROID,PH-2416HDC,24.0 LCD (LED),China,76,5.5,Televisions,Low
730,LG,43LW310C-TA,43.0 LCD (LED),South Korea,126,7,Televisions,Low
731,LG,43LW541H-TA,43.0 LCD (LED),South Korea,148,6,Televisions,Low
732,POLAROID,PH-2816HDC,28.0 LCD (LED),China,90,5.5,Televisions,Low
733,LG,49LW310C-TA,49.0 LCD (LED),South Korea,153,7,Televisions,Low
734,LG,49LW541H-TA,49.0 LCD (LED),South Korea,178,6,Televisions,Low
735,LG,55UW961H-TA,55.0 LCD (LED),South Korea,280,5.5,Televisions,Medium
736,LG,65UW961H-TA,65.0 LCD (LED),South Korea,351,6,Televisions,Medium
737,LG,75UW961H-TA,75.0 LCD (LED),South Korea,467,6,Televisions,Medium
738,SONIQ,E55FV16A-AU,55.0 LCD (LED),China,310,5,Televisions,Medium
739,SONIQ,E55FV16A-NZ,55.0 LCD (LED),China,310,5,Televisions,Medium
740,SONIQ,E55FV16A-XX,55.0 LCD (LED),China,310,5,Televisions,Medium
741,SONIQ,E42FV16A-AU,42.0 LCD (LED),China,190,5,Televisions,Low
742,SONIQ,E42FV16A-NZ,42.0 LCD (LED),China,190,5,Televisions,Low
743,SONIQ,E42FV16A-XX,42.0 LCD (LED),China,190,5,Televisions,Low
744,TEAC,LEH55A5UHD,55.0 LCD (LED),China,374,4.5,Televisions,Medium
745,JVC,LT-40N570A,39.0 LCD (LED),China,230,4,Televisions,Low
746,CHANGHONG,LED24D2200DV,24.0 LCD (LED),China,82,5,Televisions,Low
747,CHANGHONG,UD65D2800,65.0 LCD (LED),China,586,3.5,Televisions,Medium
749,SONIQ,E40FV16A-AU,40.0 LCD (LED),China,210,4.5,Televisions,Low
750,SONIQ,E40FV16A-NZ,40.0 LCD (LED),China,210,4.5,Televisions,Low
751,SONIQ,E40FV16A-XX,40.0 LCD (LED),China,210,4.5,Televisions,Low
752,KOGAN,KALED40XXXZE,40.0 LCD (LED),China,225,4,Televisions,Low
753,JVC,LT-24N370A,24.0 LCD (LED),China,85,5,Televisions,Low
754,POLAROID,PU-4016UHD,40.0 LCD (LED),China,244,4,Televisions,Low
755,POLAROID,PU-4916UHD,49.0 LCD (LED),China,376,3.5,Televisions,Medium
756,JVC,LT-75N775A,75.0 LCD (LED),China,711,4,Televisions,High
757,HITACHI,UZ406200,40.0 LCD (LED),China,239,4,Televisions,Low
758,PHILIPS,40HFL5010L/12,40.0 LCD,China,138,6,Televisions,Low
759,SAMSUNG,UA78KU7500,78.0 LCD (LED),Vietnam,754,4,Televisions,High
760,SAMSUNG,UA78KU7500S,78.0 LCD (LED),Vietnam,754,4,Televisions,High
761,SAMSUNG,UA78KU7500W,78.0 LCD (LED),Vietnam,754,4,Televisions,High
762,KONIC,KKD32HS636A,32.0 LCD (LED),China,145,4.5,Televisions,Low
763,KONIC,KKD40HS636A,39.0 LCD (LED),China,207,4,Televisions,Low
764,KONIC,KKD50HS636A,50.0 LCD (LED),China,215,6,Televisions,Low
765,HITACHI,VZ655100,65.0 LCD (LED),China,590,3.5,Televisions,Medium
766,KOGAN,KALED55UHDBZA,55.0 LCD (LED),China,311,5,Televisions,Medium
767,AKAI,AK-24CTV,24.0 LCD,China,103,4,Televisions,Low
768,AKAI,AK-DC242016,24.0 LCD (LED),China,103,4,Televisions,Low
769,POLAROID,PU-6516UHD,65.0 LCD (LED),China,734,3,Televisions,High
770,POLAROID,PH-323016HD,32.0 LCD (LED),China,148,4.5,Televisions,Low
771,KOGAN,KALED24XXXZF,24.0 LCD (LED),China,99,4,Televisions,Low
772,KOGAN,KALED24DVDZF,24.0 LCD (LED),China,96,4,Televisions,Low
773,POLAROID,PU-5516UHD,55.0 LCD (LED),China,454,3.5,Televisions,Medium
774,DGTEC,DG-3216HD,32.0 LCD (LED),China,148,4.5,Televisions,Low
775,LG,43LW541H-TD,43.0 LCD (LED),"Indonesia,South Korea",148,6,Televisions,Low
776,LG,49LW541H-TD,49.0 LCD (LED),"South Korea,Indonesia",178,6,Televisions,Low
777,LG,55LW541H-TD,55.0 LCD (LED),"South Korea,Indonesia",207,7,Televisions,Low
778,VEON,SRO482016 (MHDV2210MY-06),48.0 LCD (LED),China,341,3.5,Televisions,Medium
779,VEON,SRO242016(MHDV2210MY-06),24.0 LCD (LED),China,93,4.5,Televisions,Low
780,KOGAN,KALED42XXXVA,42.0 LCD (LED),China,200,5,Televisions,Low
781,SAMSUNG,HG40AE690DW,40.0 LCD (LED),Vietnam,149,6,Televisions,Low
782,SAMSUNG,HG43AE690DW,42.0 LCD (LED),Vietnam,164,6,Televisions,Low
783,SAMSUNG,HG49AE690DW,48.0 LCD (LED),Vietnam,171,7,Televisions,Low
784,SAMSUNG,HG55AE690DW,55.0 LCD (LED),Vietnam,193,7,Televisions,Low
785,SAMSUNG,HG32AE690DW,32.0 LCD (LED),Vietnam,131,5,Televisions,Low
786,TOSHIBA,40L3650A,40.0 LCD (LED),"Malaysia,Vietnam,South Africa,Egypt,Indonesia,Thailand,China",202,4.5,Televisions,Low
787,TOSHIBA,55L3650A,55.0 LCD (LED),"Vietnam,Malaysia,South Africa,Egypt,Indonesia,Thailand,China",433,3.5,Televisions,Medium
788,TOSHIBA,43L3650A,43.0 LCD (LED),"Thailand,Egypt,South Africa,Malaysia,Vietnam,Indonesia,China",201,5,Televisions,Low
789,TOSHIBA,49L3650A,49.0 LCD (LED),"Vietnam,Malaysia,South Africa,Egypt,Indonesia,Thailand,China",254,5,Televisions,Low
790,DGTEC,DG-5516UHD,55.0 LCD,China,454,3.5,Televisions,Medium
791,SAMSUNG,UA49KU7510W,48.0 LCD (LED),Vietnam,327,4,Televisions,Medium
792,SAMSUNG,UA55KU7510W,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
793,SAMSUNG,UA55KU7500,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
794,SAMSUNG,UA55KU7500S,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
795,SAMSUNG,UA55KU7500W,55.0 LCD (LED),Vietnam,407,4,Televisions,Medium
796,WINTAL,24LED16FHD,24.0 LCD (LED),China,91,4.5,Televisions,Low
797,KOGAN,KALED32DVDZF,32.0 LCD (LED),China,113,5.5,Televisions,Low
798,KOGAN,KALED65UHDZB,65.0 LCD (LED),China,517,4.5,Televisions,Medium
799,KOGAN,KALED43UHDZB,41.0 LCD (LED),China,305,3,Televisions,Medium
800,KOGAN,KALED49SUHDZA,49.0 LCD (LED),China,379,3.5,Televisions,Medium
801,HITACHI,UZ557200,54.0 LCD (LED),China,418,4,Televisions,Medium
802,VEON,SRO322016 (MHDV2210MY-06),32.0 LCD (LED),China,138,4.5,Televisions,Low
803,VEON,SRO422016 (MHDV2210MY-06),41.0 LCD (LED),China,221,4.5,Televisions,Low
804,AKAI,AK-DC322016,32.0 LCD (LED),China,112,5.5,Televisions,Low
805,HITACHI,32VZC5200,32.0 LCD (LED),China,112,5.5,Televisions,Low
806,AKAI,AK-DC402016,40.0 LCD (LED),China,160,5.5,Televisions,Low
807,HITACHI,24VZC5200,24.0 LCD (LED),China,103,4,Televisions,Low
809,HITACHI,UZ656200,65.0 LCD (LED),China,568,4,Televisions,Medium
810,HITACHI,UZ556200,55.0 LCD (LED),China,422,4,Televisions,Medium
811,HITACHI,UZ496200,49.0 LCD (LED),China,323,4,Televisions,Medium
813,VIANO,TV40DFHD,40.0 LCD (LED),China,200,4.5,Televisions,Low
814,SONIQ,S55UV16B-AU,55.0 LCD (LED),China,465,3.5,Televisions,Medium
815,SONIQ,S55UV16B-NZ,55.0 LCD (LED),China,465,3.5,Televisions,Medium
816,SONIQ,S55UV16B-XX,55.0 LCD (LED),China,465,3.5,Televisions,Medium
817,GVA,G32HTC16t,32.0 LCD (LED),China,105,6,Televisions,Low
818,VEON,VN4806LED,48.0 LCD (LED),China,285,4.5,Televisions,Medium
819,BAUHN,ATV24C-1116,24.0 LCD (LED),China,103,4,Televisions,Low
820,TECO,LED32GHRA,32.0 LCD (LED),China,105,6,Televisions,Low
821,TECO,LED32GHR*A,32.0 LCD (LED),China,105,6,Televisions,Low
822,TECO,LED32GHRDA,32.0 LCD (LED),China,105,6,Televisions,Low
823,TECO,LED50GFRA,49.0 LCD (LED),China,288,4.5,Televisions,Medium
824,GVA,G32TV15a,32.0 LCD,China,128,5,Televisions,Low
825,TECO,LED24GFRA,24.0 LCD (LED),China,94,4.5,Televisions,Low
826,TECO,LED24GFR*A,24.0 LCD (LED),China,94,4.5,Televisions,Low
827,TECO,LED24GFRDA,24.0 LCD (LED),China,94,4.5,Televisions,Low
828,HITACHI,40VZC5200,40.0 LCD (LED),China,224,4,Televisions,Low
829,JVC,LT-32N370Z,32.0 LCD (LED),China,166,3.5,Televisions,Low
830,JVC,LT-39N370A,39.0 LCD (LED),China,210,4,Televisions,Low
831,JVC,LT-55N770A,55.0 LCD (LED),China,445,3.5,Televisions,Medium
833,KOGAN,KALED32SMTZD,32.0 LCD (LED),China,147,4.5,Televisions,Low
834,KOGAN,KALED16DVDZC,16.0 LCD (LED),China,39,6,Televisions,Low
835,VIANO,WTV32HD,32.0 LCD (LED),China,125,5,Televisions,Low
837,BAUHN,ATV395C-1116,40.0 LCD (LED),China,167,5.5,Televisions,Low
838,POLAROID,PH-323016HD2,32.0 LCD (LED),China,112,5.5,Televisions,Low
839,VIANO,LEDTV15DVD,16.0 LCD (LED),China,53,4.5,Televisions,Low
840,VIANO,TV50FHD,50.0 LCD (LED),China,327,4,Televisions,Medium
841,PHILIPS,65PFT5250/98,65.0 LCD (LED),China,524,4,Televisions,Medium
842,PHILIPS,65PFT5250S/98,65.0 LCD (LED),China,524,4,Televisions,Medium
843,PHILIPS,"65P&&*****/** (The ""&"" can be A to Z",65.0 LCD (LED),China,524,4,Televisions,Medium
844,PHILIPS,a to z or blank,65.0 LCD (LED),China,524,4,Televisions,Medium
845,PHILIPS,"""*"" can be A to Z",65.0 LCD (LED),China,524,4,Televisions,Medium
846,PHILIPS,a to z,65.0 LCD (LED),China,524,4,Televisions,Medium
847,PHILIPS,0 to 9 or blank),65.0 LCD (LED),China,524,4,Televisions,Medium
850,PALSONIC,TFTV4355M,43.0 LCD (LED),China,196,5,Televisions,Low
851,PLATINUM,PT5506UHD,55.0 LCD,China,395,4,Televisions,Medium
852,JVC,LT-55N776A,55.0 LCD (LED),China,500,3,Televisions,Medium
853,HISENSE,43K3110PW,43.0 LCD (LED),China,186,5.5,Televisions,Low
854,JVC,LT-48N770A,48.0 LCD (LED),China,375,3,Televisions,Medium
855,SAMSUNG,UA43K5310AW,42.0 LCD (LED),Vietnam,258,4,Televisions,Low
856,SAMSUNG,HG55AE890UK,55.0 LCD (LED),Vietnam,408,4,Televisions,Medium
857,SAMSUNG,HG65AE890UK,65.0 LCD (LED),Vietnam,426,5,Televisions,Medium
858,VEON,VN5506LED,55.0 LCD,China,461,3.5,Televisions,Medium
859,LOEWE,Reference 75 54434x40,75.0 LCD (LED),Germany,947,3,Televisions,High
860,PALSONIC,TFTV3955M,39.0 LCD (LED),China,138,6,Televisions,Low
861,POLAROID,PL5517UAD,55.0 LCD,China,345,4.5,Televisions,Medium
862,POLAROID,PL4017UAD,40.0 LCD,China,196,4.5,Televisions,Low
863,HITACHI,UZ657200,65.0 LCD,China,550,4,Televisions,Medium
864,AKAI,AK652016UHD,65.0 LCD,China,677,3,Televisions,High
865,SONIQ,S65UX16A-AU,65.0 LCD (LED),China,570,4,Televisions,Medium
866,CHANGHONG,LED65D2900,65.0 LCD (LED),China,469,4.5,Televisions,Medium
867,TECO,LED19GHRA,19.0 LCD (LED),China,65,4.5,Televisions,Low
868,TECO,LED19GHR*A,19.0 LCD (LED),China,65,4.5,Televisions,Low
869,TECO,LED19GHRDA,19.0 LCD (LED),China,65,4.5,Televisions,Low
870,TECO,LED22GFRA,22.0 LCD (LED),China,89,4,Televisions,Low
871,TECO,LED22GFR*A,22.0 LCD (LED),China,89,4,Televisions,Low
872,TECO,LED22GFRDA,22.0 LCD (LED),China,89,4,Televisions,Low
873,PHILIPS,55PUT6801/79,55.0 LCD,China,378,4.5,Televisions,Medium
874,AKAI,AK552016UHDS,55.0 LCD (LED),China,458,3.5,Televisions,Medium
875,PHILIPS,43PUT6801/79,43.0 LCD,China,244,4,Televisions,Low
876,PHILIPS,49PUT6801/79,49.0 LCD,China,309,4,Televisions,Medium
877,SKYWORTH,32*2000,32.0 LCD (LED),China,133,4.5,Televisions,Low
878,SKYWORTH,32B2000,32.0 LCD (LED),China,133,4.5,Televisions,Low
879,SKYWORTH,32E2000,32.0 LCD (LED),China,133,4.5,Televisions,Low
