,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
522,SAMSUNG,LS19F350HNEXXY,China,60.0,5.0,Computer Monitor
523,LENOVO,T2324C,China,50.0,7.0,Computer Monitor
524,LENOVO,T2324dC,China,56.0,6.0,Computer Monitor
525,LENOVO,LI2224F,China,61.0,5.5,Computer Monitor
526,LENOVO,T2224sF,China,61.0,5.5,Computer Monitor
527,LENOVO,Y27fA,China,115.0,4.5,Computer Monitor
528,LENOVO,Y27gA,China,142.0,3.5,Computer Monitor
529,LENOVO,T2364tA,China,108.0,3.5,Computer Monitor
530,LENOVO,T2364pA,China,78.0,5.0,Computer Monitor
531,DELL,E2417Hb,China,60.0,6.0,Computer Monitor
532,LENOVO,L2364A,China,66.0,6.0,Computer Monitor
533,ALTIUS,NA215M-0516,China,73.0,5.0,Computer Monitor
534,LENOVO,L2264A,China,65.0,5.5,Computer Monitor
535,HP,V244h,China,84.0,5.0,Computer Monitor
536,LENOVO,T2224rF,China,63.0,5.5,Computer Monitor
537,VIEWSONIC,VS16422,China,97.0,4.0,Computer Monitor
538,VIEWSONIC,VS16420,China,93.0,4.0,Computer Monitor
539,LENOVO,LI2215sD,China,49.0,6.0,Computer Monitor
540,LG,29UM58,"South Korea,Indonesia,China",106.0,4.5,Computer Monitor
541,VIEWSONIC,VS16387,China,82.0,6.0,Computer Monitor
542,HP,STND-9261-L,China,168.0,1.5,Computer Monitor
544,HP,S240uj,China,168.0,1.5,Computer Monitor
546,SAMSUNG,LC22F390FHEXXY,South Korea,76.0,5.0,Computer Monitor
547,VIEWSONIC,VS16381,China,66.0,5.5,Computer Monitor
548,VIEWSONIC,VS16384,China,70.0,5.5,Computer Monitor
549,DELL,2317Hf,China,54.0,6.0,Computer Monitor
550,AOC,270LM00016,China,121.0,4.0,Computer Monitor
551,LENOVO,T2224rA,China,67.0,5.5,Computer Monitor
553,LENOVO,LS2224A,China,64.0,5.5,Computer Monitor
554,LENOVO,T2224dA,China,78.0,4.5,Computer Monitor
555,DELL,SE2717Hc,China,86.0,5.5,Computer Monitor
556,LENOVO,TIO24D,China,59.0,6.0,Computer Monitor
557,BENQ,BL2405PE,China,89.0,4.5,Computer Monitor
558,BENQ,BL2405PT,China,89.0,4.5,Computer Monitor
559,BENQ,GL2450-T,China,89.0,4.5,Computer Monitor
560,DELL,S2417DGb,China,93.0,4.5,Computer Monitor
561,PHILIPS,236V6Q,China,75.0,5.0,Computer Monitor
562,VIEWSONIC,VS16510,China,59.0,6.0,Computer Monitor
563,LENOVO,X24ProA,China,86.0,5.0,Computer Monitor
564,HP,STND-9331-A,China,147.0,4.5,Computer Monitor
565,HP,V320,China,147.0,4.5,Computer Monitor
568,HP,24o,China,76.0,5.5,Computer Monitor
569,LENOVO,T2214sA,China,67.0,5.5,Computer Monitor
570,PHILIPS,323E7Q,China,168.0,3.5,Computer Monitor
571,VIEWSONIC,VS16523,China,84.0,5.0,Computer Monitor
572,DELL,2417Hc,China,71.0,5.5,Computer Monitor
573,VIEWSONIC,VS16398,China,68.0,5.5,Computer Monitor
574,DELL,2217Hc,China,54.0,6.0,Computer Monitor
575,BENQ,GW2270HM,China,83.0,4.5,Computer Monitor
577,BENQ,GW2270ME,China,83.0,4.5,Computer Monitor
579,BENQ,GW2470HM,China,93.0,4.5,Computer Monitor
581,BENQ,GW2470ME,China,93.0,4.5,Computer Monitor
583,AOC,315LM00019,China,201.0,3.0,Computer Monitor
584,AOC,270LM00027,China,200.0,2.0,Computer Monitor
585,HP,E230t,China,82.0,5.0,Computer Monitor
587,HP,STND-9321-L,China,82.0,5.0,Computer Monitor
589,PHILIPS,19B4Q,China,70.0,5.0,Computer Monitor
590,PHILIPS,221S6L,China,78.0,4.5,Computer Monitor
591,PHILIPS,221B6L,China,79.0,4.5,Computer Monitor
594,BENQ,XL2735,China,166.0,2.5,Computer Monitor
595,BENQ,XL2735E,China,166.0,2.5,Computer Monitor
599,PHILIPS,BDM3270QP2,Taiwan,245.0,2.0,Computer Monitor
600,LG,27UD58,"Indonesia,South Korea,China",108.0,4.5,Computer Monitor
601,DELL,C5517Hc,China,362.0,4.5,Computer Monitor
603,SAMSUNG,LS22F355FHEXXY,China,64.0,5.5,Computer Monitor
604,SAMSUNG,LS19F355HNEXXY,China,60.0,5.0,Computer Monitor
605,VIEWSONIC,VS16539,China,163.0,4.0,Computer Monitor
606,PHILIPS,328C7Q,Taiwan,205.0,3.0,Computer Monitor
607,HP,STND-9301-A,China,81.0,4.5,Computer Monitor
608,HP,VH22,China,81.0,4.5,Computer Monitor
609,HP,VH22,China,81.0,4.5,Computer Monitor
611,HP,STND-9371-A,China,68.0,5.0,Computer Monitor
612,HP,203,China,68.0,5.0,Computer Monitor
613,HP,203,China,68.0,5.0,Computer Monitor
615,VIEWSONIC,VS16485,China,201.0,2.0,Computer Monitor
616,KOGAN,KALED28UHDM*,China,81.0,6.0,Computer Monitor
617,KOGAN,KALED28UHDMA,China,81.0,6.0,Computer Monitor
618,KOGAN,KALED28UHDMB,China,81.0,6.0,Computer Monitor
619,KOGAN,KALED28UHDMC,China,81.0,6.0,Computer Monitor
620,LG,24UD58,"Indonesia,South Korea,China",120.0,3.5,Computer Monitor
621,PHILIPS,241B7Q,China,96.0,4.5,Computer Monitor
622,ACER,*246HYL,China,61.0,6.0,Computer Monitor
623,ACER,B246HYL,China,61.0,6.0,Computer Monitor
624,ACER,V246HYL,China,61.0,6.0,Computer Monitor
625,LG,34UC79G,"Indonesia,China,South Korea",160.0,4.0,Computer Monitor
626,HP,STND-9341-L,China,69.0,6.0,Computer Monitor
627,HP,S240n,China,69.0,6.0,Computer Monitor
630,FUJITSU,24-8T,Germany,67.0,6.0,Computer Monitor
631,HP,ENVY 24 Display HSTND-9341-L,China,69.0,6.0,Computer Monitor
632,PHILIPS,19S4Q,Taiwan,70.0,5.0,Computer Monitor
633,AOC,238LM00009,China,135.0,3.0,Computer Monitor
634,BENQ,XL2540,China,124.0,3.5,Computer Monitor
635,BENQ,XL2540E,China,124.0,3.5,Computer Monitor
636,BENQ,XL2540W,China,124.0,3.5,Computer Monitor
640,HP,223,China,63.0,5.5,Computer Monitor
641,LG,16M38A,"South Korea,Indonesia,China",18.0,9.0,Computer Monitor
642,BENQ,EX3200R,China,160.0,4.0,Computer Monitor
643,BENQ,EX3200RE,China,160.0,4.0,Computer Monitor
646,LG,22MD4KA,"China,Indonesia,South Korea",115.0,3.0,Computer Monitor
647,VIEWSONIC,VS16393,China,66.0,5.5,Computer Monitor
648,VIEWSONIC,VS16403,China,91.0,5.5,Computer Monitor
649,PHILIPS,246E7Q,China,85.0,5.0,Computer Monitor
650,LENOVO,A16270QX0,China,115.0,4.5,Computer Monitor
651,PHILIPS,241B6Q,China,93.0,4.5,Computer Monitor
652,PHILIPS,221B6Q,China,79.0,4.5,Computer Monitor
653,PHILIPS,221S6Q,China,83.0,4.5,Computer Monitor
654,PHILIPS,278C7,China,113.0,4.5,Computer Monitor
655,PHILIPS,BDM4037U,China,216.0,4.5,Computer Monitor
656,ASUS,VB199***,China,77.0,4.5,Computer Monitor
657,ASUS,VB199D,China,77.0,4.5,Computer Monitor
658,ASUS,VB199D-,China,77.0,4.5,Computer Monitor
659,ASUS,VB199N,China,77.0,4.5,Computer Monitor
660,ASUS,VB199NL,China,77.0,4.5,Computer Monitor
661,ASUS,VB199T,China,77.0,4.5,Computer Monitor
662,ASUS,VB199TL,China,77.0,4.5,Computer Monitor
663,ASUS,VB199TL-,China,77.0,4.5,Computer Monitor
664,ASUS,VB199T-,China,77.0,4.5,Computer Monitor
665,ASUS,VS228**,China,83.0,4.5,Computer Monitor
666,ASUS,VS228DE,China,83.0,4.5,Computer Monitor
667,ASUS,VS228NE,China,83.0,4.5,Computer Monitor
668,ASUS,VX278***,China,115.0,4.5,Computer Monitor
669,ASUS,VX278,China,115.0,4.5,Computer Monitor
670,ASUS,VX278H-,China,115.0,4.5,Computer Monitor
671,ASUS,VX278HR,China,115.0,4.5,Computer Monitor
672,ASUS,VX278Q,China,115.0,4.5,Computer Monitor
673,ASUS,VP247***,China,106.0,4.0,Computer Monitor
674,ASUS,VP247D,China,106.0,4.0,Computer Monitor
675,ASUS,VP247,China,106.0,4.0,Computer Monitor
676,ASUS,VP247HA,China,106.0,4.0,Computer Monitor
677,ASUS,VP247H-,China,106.0,4.0,Computer Monitor
678,ASUS,VP247N,China,106.0,4.0,Computer Monitor
679,ASUS,VP247NA,China,106.0,4.0,Computer Monitor
680,ASUS,VP247S,China,106.0,4.0,Computer Monitor
681,ASUS,VP247T,China,106.0,4.0,Computer Monitor
682,ASUS,VP247TA,China,106.0,4.0,Computer Monitor
683,LG,38UC99,"South Korea,Indonesia,China",216.0,3.0,Computer Monitor
684,LENOVO,F16238QX0,China,88.0,4.5,Computer Monitor
685,ASUS,MG24***,China,119.0,3.5,Computer Monitor
686,ASUS,MG24UQ,China,119.0,3.5,Computer Monitor
687,ASUS,MG24UQR,China,119.0,3.5,Computer Monitor
688,ASUS,VS197***,China,62.0,5.0,Computer Monitor
689,ASUS,VS197D,China,62.0,5.0,Computer Monitor
690,ASUS,VS197DE,China,62.0,5.0,Computer Monitor
691,ASUS,VS197D-,China,62.0,5.0,Computer Monitor
692,ASUS,VS197N,China,62.0,5.0,Computer Monitor
693,ASUS,VS197N-,China,62.0,5.0,Computer Monitor
694,ASUS,VS197S,China,62.0,5.0,Computer Monitor
695,ASUS,VS197T,China,62.0,5.0,Computer Monitor
696,ASUS,VS197TE,China,62.0,5.0,Computer Monitor
697,ASUS,VS197T-,China,62.0,5.0,Computer Monitor
698,PHILIPS,242P6V,China,147.0,2.5,Computer Monitor
699,ASUS,VS247***,China,95.0,4.5,Computer Monitor
700,ASUS,VS247H-,China,95.0,4.5,Computer Monitor
701,ASUS,VS247HR,China,95.0,4.5,Computer Monitor
702,ASUS,VS247HV,China,95.0,4.5,Computer Monitor
703,ASUS,VS247NR,China,95.0,4.5,Computer Monitor
704,ASUS,VS247NV,China,95.0,4.5,Computer Monitor
705,ASUS,BE229***,China,78.0,4.5,Computer Monitor
706,ASUS,BE229Q,China,78.0,4.5,Computer Monitor
707,ASUS,BE229QB,China,78.0,4.5,Computer Monitor
708,ASUS,BE229QL,China,78.0,4.5,Computer Monitor
709,ASUS,BE229QLB,China,78.0,4.5,Computer Monitor
710,ASUS,BE229TLB,China,78.0,4.5,Computer Monitor
711,ACER,CB281HK,China,210.0,2.0,Computer Monitor
712,LG,24CAV37K,"South Korea,Indonesia,China",87.0,4.5,Computer Monitor
713,LENOVO,A16270QP0,China,120.0,4.0,Computer Monitor
714,BENQ,GL2070,China,54.0,5.5,Computer Monitor
715,DELL,2418HZc,China,73.0,5.5,Computer Monitor
716,DELL,2418HTt,China,66.0,6.0,Computer Monitor
717,LENOVO,A16215FT0,China,60.0,6.0,Computer Monitor
718,HP,STND-9421-L,China,60.0,6.0,Computer Monitor
719,HP,N220,China,60.0,6.0,Computer Monitor
722,HP,STND-9431-L,China,63.0,6.0,Computer Monitor
723,HP,N240,China,63.0,6.0,Computer Monitor
726,HP,STND-9441-L,China,81.0,6.0,Computer Monitor
727,HP,N270,China,81.0,6.0,Computer Monitor
730,VIEWSONIC,VS16441,China,140.0,4.5,Computer Monitor
731,LENOVO,F16238QP0,China,82.0,5.0,Computer Monitor
732,KOGAN,"27 "" Full HD LED Monitor",Australia,125.0,4.0,Computer Monitor
734,KOGAN,KALED27MONSC,Australia,125.0,4.0,Computer Monitor
735,LENOVO,F16238FT0,China,57.0,6.0,Computer Monitor
744,HP,223a,China,63.0,5.5,Computer Monitor
745,FUJITSU,27-8T,China,64.0,7.0,Computer Monitor
746,FUJITSU,24-8W,China,72.0,6.0,Computer Monitor
747,PHILIPS,278E8Q,China,132.0,3.5,Computer Monitor
748,BENQ,BL2706HT,China,90.0,5.5,Computer Monitor
749,VIEWSONIC,VS16568,China,95.0,5.0,Computer Monitor
750,VIEWSONIC,VS16530,China,71.0,5.5,Computer Monitor
751,BENQ,BL2411PT,China,89.0,5.0,Computer Monitor
752,PHILIPS,271S7Q,China,88.0,5.5,Computer Monitor
755,HP,N220b,China,67.0,5.5,Computer Monitor
759,HP,27b Curved Display,China,114.0,4.5,Computer Monitor
760,HP,27 Curved Display,China,114.0,4.5,Computer Monitor
761,HP,STND-9411-A,China,114.0,4.5,Computer Monitor
762,HP,N270c,China,114.0,4.5,Computer Monitor
767,AOC,315LM00022,China,182.0,3.5,Computer Monitor
768,PHILIPS,276E7Q,China,114.0,4.5,Computer Monitor
770,DELL,S2418Ht,China,65.0,6.0,Computer Monitor
772,DELL,S2418Nt,China,65.0,6.0,Computer Monitor
774,DELL,S2718Hc,China,88.0,5.5,Computer Monitor
776,DELL,S2718Nc,China,88.0,5.5,Computer Monitor
778,DELL,S2318Hc,China,73.0,5.5,Computer Monitor
780,DELL,S2318Mc,China,73.0,5.5,Computer Monitor
781,DELL,S2318Nc,China,73.0,5.5,Computer Monitor
784,VIEWSONIC,VS16566,China,75.0,5.5,Computer Monitor
785,DELL,S2218Hc,China,67.0,5.5,Computer Monitor
787,DELL,S2218Mc,China,67.0,5.5,Computer Monitor
789,SAMSUNG,LC27H580FDEXXY,Vietnam,124.0,4.0,Computer Monitor
790,AOC,250LM00005,China,110.0,4.0,Computer Monitor
791,BENQ,BL2706**,China,83.0,5.5,Computer Monitor
792,BENQ,BL2706HE,China,83.0,5.5,Computer Monitor
794,AOC,350LM00004,China,197.0,3.0,Computer Monitor
795,AOC,350LM00005,China,260.0,2.0,Computer Monitor
796,ACER,K242HL,China,113.0,3.5,Computer Monitor
797,ACER,K242HL A,China,113.0,3.5,Computer Monitor
798,ACER,UM.FW2SA.A01,China,113.0,3.5,Computer Monitor
799,AOC,315LM00017,China,215.0,2.5,Computer Monitor
800,BENQ,GW2470HL,China,94.0,4.5,Computer Monitor
802,BENQ,GW2470LE,China,94.0,4.5,Computer Monitor
806,BENQ,GW2470EM,China,95.0,4.5,Computer Monitor
807,BENQ,GW2470ML,China,95.0,4.5,Computer Monitor
810,AOC,240LM00010,China,150.0,2.5,Computer Monitor
811,LENOVO,A16270QP1,China,120.0,4.0,Computer Monitor
812,KOGAN,KALED27WQHDJA,China,120.0,4.0,Computer Monitor
813,BENQ,GW2760HL,China,144.0,3.5,Computer Monitor
814,BENQ,GW2760HL; GW2760LE,China,144.0,3.5,Computer Monitor
815,BENQ,GW2760LE,China,144.0,3.5,Computer Monitor
816,HP,STND-9451-A,China,164.0,4.0,Computer Monitor
817,HP,N320c,China,164.0,4.0,Computer Monitor
821,ACER,K202HQL,China,88.0,3.5,Computer Monitor
822,AOC,270LM00036,China,143.0,3.5,Computer Monitor
823,PHILIPS,246E8F,China,122.0,3.0,Computer Monitor
824,PHILIPS,276E8F,China,160.0,3.0,Computer Monitor
825,SAMSUNG,LC24FG70FQEXXY,China,126.0,3.0,Computer Monitor
826,LG,24MP59G,"Indonesia,South Korea,China",76.0,5.5,Computer Monitor
827,LG,27MP59G,"Indonesia,South Korea,China",93.0,5.0,Computer Monitor
828,LG,27MP89HM,"Indonesia,South Korea,China",81.0,6.0,Computer Monitor
829,LG,27UD69,"Indonesia,South Korea,China",115.0,4.5,Computer Monitor
830,LG,24GM79G,"South Korea,Indonesia,China",103.0,4.0,Computer Monitor
831,LG,29UM69G,"South Korea,Indonesia,China",102.0,4.5,Computer Monitor
832,LG,34UM69G,"South Korea,Indonesia,China",133.0,4.5,Computer Monitor
833,DELL,E2318Hf,China,61.0,6.0,Computer Monitor
834,BLOOMBERG,BFP200-23,"Indonesia,South Korea,China",58.0,6.0,Computer Monitor
835,BLOOMBERG,BFP200-27,"South Korea,Indonesia,China",131.0,3.5,Computer Monitor
836,SAMSUNG,LS25HG50FQEXXY,South Korea,101.0,4.0,Computer Monitor
837,HP,OMEN by HP 25,China,82.0,5.0,Computer Monitor
838,LG,32UD99,"Indonesia,South Korea,China",138.0,4.5,Computer Monitor
839,HP,22w,China,63.0,5.5,Computer Monitor
840,HP,22w,China,63.0,5.5,Computer Monitor
841,HP,STND-9521-A,China,63.0,5.5,Computer Monitor
843,HP,24w,China,71.0,5.5,Computer Monitor
845,HP,STND-9531-A,China,71.0,5.5,Computer Monitor
847,PHILIPS,243S7E,China,69.0,6.0,Computer Monitor
848,PHILIPS,243V7Q,China,73.0,5.5,Computer Monitor
849,PHILIPS,328E8Q,China,150.0,4.0,Computer Monitor
850,PHILIPS,19P4Q,China,67.0,5.0,Computer Monitor
851,PHILIPS,273V7Q,China,81.0,6.0,Computer Monitor
852,LENOVO,F16238QP1,China,84.0,5.0,Computer Monitor
853,PHILIPS,223V7Q,China,61.0,5.5,Computer Monitor
854,LG,34UC99,"South Korea,Indonesia,China",215.0,2.5,Computer Monitor
855,PHILIPS,223S7E,China,60.0,6.0,Computer Monitor
856,SAMSUNG,LU28H750UQEXXY,South Korea,124.0,4.0,Computer Monitor
857,LENOVO,A16240WT0,China,72.0,6.0,Computer Monitor
858,HP,27o,China,57.0,7.0,Computer Monitor
859,HP,V273,China,57.0,7.0,Computer Monitor
860,HP,V273a,China,57.0,7.0,Computer Monitor
861,BENQ,XL2546,China,68.0,6.0,Computer Monitor
862,BENQ,XL2546E,China,68.0,6.0,Computer Monitor
865,SAMSUNG,LS24H650GDEXXY,South Korea,82.0,5.0,Computer Monitor
866,HP,27x Curved Display,China,117.0,4.0,Computer Monitor
868,HP,STND-9551-A,China,117.0,4.0,Computer Monitor
870,FUJITSU,DY22-8T,China,45.0,7.0,Computer Monitor
871,SAMSUNG,LS27HG50QQEXXY,South Korea,176.0,2.5,Computer Monitor
872,SAMSUNG,LC24FG73FQEXXY,South Korea,126.0,3.0,Computer Monitor
873,SAMSUNG,LC27FG73FQEXXY,South Korea,141.0,3.5,Computer Monitor
874,PHILIPS,326M6F,China,180.0,3.5,Computer Monitor
875,HP,E243,China,69.0,6.0,Computer Monitor
877,HP,STND-9581-A,China,69.0,6.0,Computer Monitor
879,LG,24MP59HT,"Indonesia,South Korea,China",72.0,5.5,Computer Monitor
880,LG,27MP59HT,"Indonesia,South Korea,China",85.0,5.5,Computer Monitor
881,AOC,315LM00026,China,185.0,3.0,Computer Monitor
882,VIEWSONIC,VS16845,China,332.0,3.0,Computer Monitor
883,VIEWSONIC,VS16920,China,122.0,3.5,Computer Monitor
884,SAMSUNG,LS27H850QFEXXY,South Korea,148.0,3.0,Computer Monitor
885,SAMSUNG,LS24H850QFEXXY,South Korea,139.0,2.5,Computer Monitor
886,HP,Z38c,China,233.0,3.0,Computer Monitor
887,LG,24BK550Y,"Indonesia,South Korea,China",78.0,5.0,Computer Monitor
888,LG,24BK750Y,"Indonesia,South Korea,China",65.0,6.0,Computer Monitor
889,LG,27BK550Y,"South Korea,Indonesia,China",94.0,5.0,Computer Monitor
890,LG,27BK750Y,"South Korea,Indonesia,China",78.0,6.0,Computer Monitor
891,PHILIPS,349X7F,China,279.0,1.5,Computer Monitor
892,LENOVO,F16238FX0,China,61.0,6.0,Computer Monitor
893,LG,29UM59A,"South Korea,Indonesia,China",83.0,5.5,Computer Monitor
894,DELL,E2218HNf,China,58.0,6.0,Computer Monitor
895,DELL,2418Dc,China,83.0,5.0,Computer Monitor
902,ALIENWARE,AW2518,China,102.0,4.0,Computer Monitor
903,DELL,E2418HN,China,59.0,6.0,Computer Monitor
904,BENQ,BL2480T,China,78.0,5.0,Computer Monitor
905,BENQ,GW2480,China,78.0,5.0,Computer Monitor
906,BENQ,GW2480E,China,78.0,5.0,Computer Monitor
910,BENQ,BL2780,China,87.0,5.5,Computer Monitor
911,BENQ,BL2780T,China,87.0,5.5,Computer Monitor
912,BENQ,GW2780,China,87.0,5.5,Computer Monitor
913,BENQ,GW2780E,China,87.0,5.5,Computer Monitor
918,LG,43UD79,"South Korea,Indonesia,China",224.0,4.5,Computer Monitor
919,HP,E233,China,65.0,6.0,Computer Monitor
920,ACER,G237HL,China,101.0,4.0,Computer Monitor
921,ACER,G237HLA,China,101.0,4.0,Computer Monitor
922,BENQ,GL2580,China,82.0,5.0,Computer Monitor
923,BENQ,GL2580HE,China,82.0,5.0,Computer Monitor
926,BENQ,GL2580HM,China,82.0,5.0,Computer Monitor
927,BENQ,GL2580ME,China,82.0,5.0,Computer Monitor
930,HP,OMEN by HP 27,China,188.0,2.0,Computer Monitor
931,HP,E223,China,62.0,5.5,Computer Monitor
933,LENOVO,A16270UP0,China,174.0,2.5,Computer Monitor
934,LENOVO,A17TIO22T,China,75.0,5.0,Computer Monitor
935,HP,Z22n G2,China,67.0,5.5,Computer Monitor
936,HP,Z23n G2,China,71.0,5.5,Computer Monitor
937,HP,Z24nf G2,China,74.0,5.5,Computer Monitor
939,PHILIPS,273V5L,China,111.0,4.5,Computer Monitor
941,LENOVO,D17238FE0,China,64.0,6.0,Computer Monitor
942,LENOVO,A17TIO24,China,82.0,5.0,Computer Monitor
943,LENOVO,A17TIO22,China,75.0,5.0,Computer Monitor
944,LENOVO,A17TIO24T,China,82.0,5.0,Computer Monitor
945,DELL,U3418HWf,China,119.0,5.0,Computer Monitor
946,ALIENWARE,AW2518HF,China,81.0,5.0,Computer Monitor
947,SAMSUNG,LC34H890WJEXXY,South Korea,207.0,2.5,Computer Monitor
948,SAMSUNG,LC27H800FCEXXY,South Korea,156.0,3.0,Computer Monitor
949,SAMSUNG,LC27F397FHEXXY,South Korea,87.0,5.5,Computer Monitor
950,LENOVO,F17238FT0,China,56.0,6.0,Computer Monitor
951,HP,E243m,China,59.0,6.0,Computer Monitor
952,LG,34UC89G,"South Korea,Indonesia,China",215.0,2.5,Computer Monitor
953,LG,32UD59,"Indonesia,South Korea,China",151.0,4.0,Computer Monitor
954,ALTIUS,AL3217CM,China,152.0,4.5,Computer Monitor
955,SHARP,V2417E,China,59.0,6.0,Computer Monitor
956,BENQ,XL2536,China,86.0,5.0,Computer Monitor
957,BENQ,XL2536E,China,86.0,5.0,Computer Monitor
960,AOC,238LM00020,China,81.0,5.0,Computer Monitor
961,AOC,270LM00040,China,100.0,5.0,Computer Monitor
962,PHILIPS,356M6Q,China,135.0,5.0,Computer Monitor
963,HP,E273,China,67.0,6.0,Computer Monitor
964,LENOVO,A17210FE0,China,63.0,5.5,Computer Monitor
965,HP,27w,China,82.0,6.0,Computer Monitor
966,BENQ,EX3501R,China,130.0,5.0,Computer Monitor
967,BENQ,EX3501RE,China,130.0,5.0,Computer Monitor
970,DELL,2018Hc,China,57.0,5.5,Computer Monitor
973,LENOVO,F17210FV0,China,61.0,5.5,Computer Monitor
974,PHILIPS,328M6F,China,242.0,2.0,Computer Monitor
975,AOC,215LM00071,China,60.0,6.0,Computer Monitor
976,HP,E273m,China,87.0,5.5,Computer Monitor
977,LG,34UB88,"South Korea,Indonesia,China",190.0,3.0,Computer Monitor
978,ALIENWARE,AW3418DW,China,195.0,3.0,Computer Monitor
979,ALIENWARE,AW3418HW,China,173.0,3.5,Computer Monitor
980,AOC,238LM00021,China,64.0,6.0,Computer Monitor
981,HP,24y,China,68.0,6.0,Computer Monitor
982,HP,24y Monitor,China,68.0,6.0,Computer Monitor
983,HP,N246v Monitor,China,68.0,6.0,Computer Monitor
984,HP,STND-9751-V,China,68.0,6.0,Computer Monitor
985,HP,N246v,China,68.0,6.0,Computer Monitor
986,HP,22y,China,41.0,7.0,Computer Monitor
987,HP,22y Monitor,China,41.0,7.0,Computer Monitor
988,HP,N223v Monitor,China,41.0,7.0,Computer Monitor
989,HP,STND-9741-V,China,41.0,7.0,Computer Monitor
990,HP,N223v,China,41.0,7.0,Computer Monitor
991,DELL,E2219HN,China,46.0,7.0,Computer Monitor
992,BENQ,EW277HDR,China,93.0,5.0,Computer Monitor
993,PHILIPS,253V7L,China,86.0,5.0,Computer Monitor
994,LENOVO,D17238FE1,China,66.0,6.0,Computer Monitor
995,PHILIPS,278C6Q,China,159.0,3.0,Computer Monitor
996,PHILIPS,241P6Q,China,98.0,4.0,Computer Monitor
997,HP,N240h,China,62.0,6.0,Computer Monitor
998,HP,N270h,China,81.0,6.0,Computer Monitor
999,BENQ,XL2740,China,80.0,6.0,Computer Monitor
1000,BENQ,XL2740E,China,80.0,6.0,Computer Monitor
1003,AG NEOVO,TM-23,China,110.0,3.5,Computer Monitor
1004,PHILIPS,240B7Q,China,102.0,4.0,Computer Monitor
1005,HP,V270 27-inch Monitor,China,66.0,7.0,Computer Monitor
1006,HP,V270 Monitor,China,66.0,7.0,Computer Monitor
1007,HP,V270,China,66.0,7.0,Computer Monitor
1008,BENQ,XL2411,China,117.0,3.5,Computer Monitor
1009,LENOVO,F17238FX0,China,61.0,6.0,Computer Monitor
1010,LENOVO,D17238FT0,China,59.0,6.0,Computer Monitor
1011,LENOVO,D17215FT0,China,52.0,6.0,Computer Monitor
1012,LENOVO,T2254A,China,63.0,6.0,Computer Monitor
1013,VIEWSONIC,VS16492,China,120.0,4.0,Computer Monitor
1014,FUJITSU,B27-8T,Germany,82.0,6.0,Computer Monitor
1015,DELL,3418HWf,China,119.0,5.0,Computer Monitor
1017,PHILIPS,328P6A,China,230.0,2.5,Computer Monitor
1018,LENOVO,17245FY0,China,97.0,4.5,Computer Monitor
1019,VIEWSONIC,VS17037,China,116.0,3.5,Computer Monitor
1020,LG,34UM59,"Indonesia,South Korea,China",118.0,5.0,Computer Monitor
1022,HP,22yh,China,49.0,6.0,Computer Monitor
1023,HP,22y Display,China,49.0,6.0,Computer Monitor
1024,HP,22yh Display,China,49.0,6.0,Computer Monitor
1029,VIEWSONIC,VS17090,China,163.0,4.0,Computer Monitor
1030,SAMSUNG,LS27E45KBHV,South Korea,119.0,4.0,Computer Monitor
1031,FUJITSU,DY24-9T,Germany,68.0,6.0,Computer Monitor
1032,LG,27GK750F,"Indonesia,South Korea,China",104.0,4.5,Computer Monitor
1033,LG,32GK850G,"Indonesia,South Korea,China",203.0,3.0,Computer Monitor
1034,FUJITSU,E24-9 TOUC,Germany,69.0,6.0,Computer Monitor
1035,DELL,S2419HMt,China,70.0,5.5,Computer Monitor
1036,VIEWSONIC,VS16265,China,135.0,3.0,Computer Monitor
1037,VIEWSONIC,VS16327,China,129.0,4.0,Computer Monitor
1038,KOGAN,KALED24MONPA,China,95.0,4.5,Computer Monitor
1039,HP,TPC-Q035-D23,China,62.0,6.0,Computer Monitor
1040,HP,TPC-Q035-D27,China,107.0,4.5,Computer Monitor
1041,HP,TPC-Q035-D34,China,142.0,4.5,Computer Monitor
1042,VIEWSONIC,VS17220,China,146.0,4.5,Computer Monitor
1043,PHILIPS,241B7QU,China,72.0,5.5,Computer Monitor
1044,SAMSUNG,LS24E45KDSV,South Korea,100.0,4.0,Computer Monitor
1045,LENOVO,D17195HE2,China,48.0,6.0,Computer Monitor
1047,LENOVO,D17195HE3,China,48.0,6.0,Computer Monitor
1048,LENOVO,D17195HV0,China,48.0,6.0,Computer Monitor
1051,HP,V190 18.5-inch Monitor,China,41.0,6.0,Computer Monitor
1052,HP,V190 Monitor,China,41.0,6.0,Computer Monitor
1053,HP,STND-9851-V,China,41.0,6.0,Computer Monitor
1054,HP,V190,China,41.0,6.0,Computer Monitor
1055,BENQ,EL2870U,China,129.0,4.0,Computer Monitor
1057,HP,24y Display,China,68.0,6.0,Computer Monitor
1061,KOGAN,KALED27MONSD,China,125.0,4.0,Computer Monitor
1062,ACER,CB271,China,164.0,2.5,Computer Monitor
1063,ACER,CB271H/KA271A,China,164.0,2.5,Computer Monitor
1064,ACER,KA271A,China,164.0,2.5,Computer Monitor
1065,LG,23CAV42KL,"Indonesia,South Korea,China",80.0,5.0,Computer Monitor
1066,ACER,KA220HQ,China,92.0,4.0,Computer Monitor
1067,ACER,G206HQL,China,100.0,3.0,Computer Monitor
