,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
752,SAMSUNG,WW11R64FU0M,South Korea,425,4.0,Washing Machines
753,KOGAN,KAGFLWASH8*,China,298,4.0,Washing Machines
754,KOGAN,KAGFLWASH8A,China,298,4.0,Washing Machines
755,KOGAN,KAGFLWASH8B,China,298,4.0,Washing Machines
756,KOGAN,KAGFLWASH8C,China,298,4.0,Washing Machines
757,KOGAN,KAGFLWASH9*,China,306,4.0,Washing Machines
758,KOGAN,KAGFLWASH9A,China,306,4.0,Washing Machines
759,KOGAN,KAGFLWASH9B,China,306,4.0,Washing Machines
760,KOGAN,KAGFLWASH9C,China,306,4.0,Washing Machines
761,BOSCH,WAP28482AU,China,212,5.0,Washing Machines
762,HELLER,HTLW7,China,572,1.5,Washing Machines
763,LG,WTG1434,"Vietnam,South Korea,Thailand",515,4.0,Washing Machines
764,LG,WTG1434VHF,"Vietnam,South Korea,Thailand",515,4.0,Washing Machines
765,LG,WTG1434WHF,"Vietnam,South Korea,Thailand",515,4.0,Washing Machines
766,LG,WTG1034,"Vietnam,South Korea,Thailand",373,4.0,Washing Machines
767,LG,WTG1034VF,"Vietnam,South Korea,Thailand",373,4.0,Washing Machines
768,LG,WTG1034WF,"Vietnam,South Korea,Thailand",373,4.0,Washing Machines
769,LG,WTG9034WF,"Vietnam,South Korea,Thailand",280,4.0,Washing Machines
770,PARMCO,PW-F8-W,China,298,4.0,Washing Machines
771,SMART,STWM552,China,401,2.0,Washing Machines
772,ARISTON,N84WAU,Poland,309,4.0,Washing Machines
775,SMART,STWM703,China,506,2.0,Washing Machines
776,SMART,STWM950,China,762,2.0,Washing Machines
777,LG,WTG6534W,"Vietnam,Thailand,South Korea",215,4.0,Washing Machines
